 time                v(vi)               v(vo)              
 5.525000000000e-08  1.230456758961e-01  1.233290646526e-01 
 5.725000000000e-08  1.015210387726e-01  1.014499836916e-01 
 5.925000000000e-08  1.511463128257e-01  1.507426244179e-01 
 6.125000000000e-08  2.541331351170e-01  2.535055276363e-01 
 6.325000000000e-08  3.735623489754e-01  3.729110562254e-01 
 6.525000000000e-08  4.666202484278e-01  4.662025285660e-01 
 6.725000000000e-08  4.999480873532e-01  4.999620977458e-01 
 6.925000000000e-08  4.616002092254e-01  4.620468664444e-01 
 7.125000000000e-08  3.653244055436e-01  3.659998682393e-01 
 1.250000000000e-09  3.962712272133e-01  3.954392013961e-01 
 3.250000000000e-09  4.933825630001e-01  4.931169657348e-01 
 5.250000000000e-09  4.701964195198e-01  4.707283842515e-01 
 7.250000000000e-09  3.411394093332e-01  3.420603948648e-01 
 9.250000000000e-09  1.864916904511e-01  1.871917278184e-01 
 1.125000000000e-08  1.024506976721e-01  1.025777637927e-01 
 1.325000000000e-08  1.412978603884e-01  1.408112295316e-01 
 1.525000000000e-08  2.788713812327e-01  2.780058408753e-01 
 1.725000000000e-08  4.295881495474e-01  4.288486154085e-01 
 1.925000000000e-08  4.996894660596e-01  4.996272960932e-01 
 2.125000000000e-08  4.455710531883e-01  4.462579260547e-01 
 2.325000000000e-08  3.009006067911e-01  3.018176838116e-01 
 2.525000000000e-08  1.556693659283e-01  1.562458840845e-01 
 2.725000000000e-08  1.002183668815e-01  1.001850152086e-01 
 2.925000000000e-08  1.690455036701e-01  1.684311081649e-01 
 3.125000000000e-08  3.193379294095e-01  3.184476814294e-01 
 3.325000000000e-08  4.575994963655e-01  4.569868938487e-01 
 3.525000000000e-08  4.978210873732e-01  4.979676852482e-01 
 3.725000000000e-08  4.149862705723e-01  4.157920746248e-01 
 3.925000000000e-08  2.606247165529e-01  2.615003837365e-01 
 4.125000000000e-08  1.307556825784e-01  1.311923329646e-01 
 4.325000000000e-08  1.061651774018e-01  1.059733375002e-01 
 4.525000000000e-08  2.021546811289e-01  2.014314470955e-01 
 4.725000000000e-08  3.590126377489e-01  3.581339112611e-01 
 4.925000000000e-08  4.791584960168e-01  4.787062170068e-01 
 5.125000000000e-08  4.878540111924e-01  4.882025454107e-01 
 5.325000000000e-08  3.796941271570e-01  3.805784223372e-01 
 5.525000000000e-08  2.219608306860e-01  2.227624129427e-01 
 5.725000000000e-08  1.127706746885e-01  1.130558497919e-01 
 5.925000000000e-08  1.200477660327e-01  1.197034194720e-01 
 6.125000000000e-08  2.392698380247e-01  2.384613768467e-01 
 6.325000000000e-08  3.962711933745e-01  3.954424211428e-01 
 6.525000000000e-08  4.933825689401e-01  4.931169666275e-01 
 6.725000000000e-08  4.701963429796e-01  4.707283282491e-01 
 6.925000000000e-08  3.411394487435e-01  3.420603391694e-01 
 7.125000000000e-08  1.864917121978e-01  1.871916394575e-01 
 1.250000000000e-09  4.174635359926e-01  4.164902360874e-01 
 3.250000000000e-09  4.994945462685e-01  4.995767506315e-01 
 5.250000000000e-09  3.935892562859e-01  3.946648123366e-01 
 7.250000000000e-09  1.995191828089e-01  2.004508776949e-01 
 9.250000000000e-09  1.001045482388e-01  1.001402762768e-01 
 1.125000000000e-08  1.890064136354e-01  1.881526793276e-01 
 1.325000000000e-08  3.824760370534e-01  3.814151794476e-01 
 1.525000000000e-08  4.982428320416e-01  4.980658674733e-01 
 1.725000000000e-08  4.272503350196e-01  4.282067119800e-01 
 1.925000000000e-08  2.363829896884e-01  2.374296442059e-01 
 2.125000000000e-08  1.054437431489e-01  1.056802169905e-01 
 2.325000000000e-08  1.577889657677e-01  1.570802327911e-01 
 2.525000000000e-08  3.441121083912e-01  3.430071916368e-01 
 2.725000000000e-08  4.888750344510e-01  4.884515682003e-01 
 2.925000000000e-08  4.557020495051e-01  4.564905043760e-01 
 3.125000000000e-08  2.758511671987e-01  2.769751343107e-01 
 3.325000000000e-08  1.187479992650e-01  1.191804419739e-01 
 3.525000000000e-08  1.323939852435e-01  1.318521634514e-01 
 3.725000000000e-08  3.039419189068e-01  3.028399101506e-01 
 3.925000000000e-08  4.717745615373e-01  4.711305141954e-01 
 4.125000000000e-08  4.777795711007e-01  4.783587173995e-01 
 4.325000000000e-08  3.163078164034e-01  3.174655634117e-01 
 4.525000000000e-08  1.394725179314e-01  1.400903496284e-01 
 4.725000000000e-08  1.138610407839e-01  1.135023095277e-01 
 4.925000000000e-08  2.636101489119e-01  2.625542455609e-01 
 5.125000000000e-08  4.476414037260e-01  4.468132758234e-01 
 5.325000000000e-08  4.925790569123e-01  4.929182691205e-01 
 5.525000000000e-08  3.560967676030e-01  3.572394755761e-01 
 5.725000000000e-08  1.667687606090e-01  1.675552087008e-01 
 5.925000000000e-08  1.029491025144e-01  1.027846926089e-01 
 6.125000000000e-08  2.247681312550e-01  2.237966640332e-01 
 6.325000000000e-08  4.174634921929e-01  4.164951177231e-01 
 6.525000000000e-08  4.994945463757e-01  4.995767495641e-01 
 6.725000000000e-08  3.935892260236e-01  3.946648539614e-01 
 6.925000000000e-08  1.995191831404e-01  2.004508784720e-01 
 7.125000000000e-08  1.001045315120e-01  1.001402551472e-01 
 1.250000000000e-09  4.368053413509e-01  4.357387191099e-01 
 3.250000000000e-09  4.843047815525e-01  4.848904994041e-01 
 5.250000000000e-09  2.912205910523e-01  2.925959486922e-01 
 7.250000000000e-09  1.095943821900e-01  1.099713355300e-01 
 9.250000000000e-09  1.765189624397e-01  1.755581582162e-01 
 1.125000000000e-08  4.046403744378e-01  4.034343004532e-01 
 1.325000000000e-08  4.961581873961e-01  4.964464455748e-01 
 1.525000000000e-08  3.316173804680e-01  3.330105203879e-01 
 1.725000000000e-08  1.258037127511e-01  1.264129614912e-01 
 1.925000000000e-08  1.473789695651e-01  1.466023953272e-01 
 2.125000000000e-08  3.681911196950e-01  3.668962732891e-01 
 2.325000000000e-08  4.999810822527e-01  4.999588425609e-01 
 2.525000000000e-08  3.707197072553e-01  3.720694108132e-01 
 2.725000000000e-08  1.491441986590e-01  1.499699745380e-01 
 2.925000000000e-08  1.244877011232e-01  1.239193668806e-01 
 3.125000000000e-08  3.289493846066e-01  3.276231019810e-01 
 3.325000000000e-08  4.956168694098e-01  4.952889259769e-01 
 3.525000000000e-08  4.069269236523e-01  4.081703652987e-01 
 3.725000000000e-08  1.786604753816e-01  1.796794834106e-01 
 3.925000000000e-08  1.087823182527e-01  1.084398019322e-01 
 4.125000000000e-08  2.885229123438e-01  2.872195836706e-01 
 4.325000000000e-08  4.832439399204e-01  4.826320766191e-01 
 4.525000000000e-08  4.387567716553e-01  4.398326398035e-01 
 4.725000000000e-08  2.131439993393e-01  2.143247672392e-01 
 4.925000000000e-08  1.009056871683e-01  1.008001836349e-01 
 5.125000000000e-08  2.485658742449e-01  2.473351074543e-01 
 5.325000000000e-08  4.633689837134e-01  4.625094301316e-01 
 5.525000000000e-08  4.649062379381e-01  4.657593102790e-01 
 5.725000000000e-08  2.511831152971e-01  2.524853981508e-01 
 5.925000000000e-08  1.011801893690e-01  1.013166880021e-01 
 6.125000000000e-08  2.107146313492e-01  2.096003101603e-01 
 6.325000000000e-08  4.368053026590e-01  4.357452879780e-01 
 6.525000000000e-08  4.843047852904e-01  4.848904828486e-01 
 6.725000000000e-08  2.912205620332e-01  2.925959934636e-01 
 6.925000000000e-08  1.095943765210e-01  1.099713488160e-01 
 7.125000000000e-08  1.765189704305e-01  1.755582708272e-01 
 1.250000000000e-09  4.539919106952e-01  4.528890057978e-01 
 3.250000000000e-09  4.494370510060e-01  4.505970055031e-01 
 5.250000000000e-09  1.912735419505e-01  1.925452633891e-01 
 7.250000000000e-09  1.176261129946e-01  1.170612931655e-01 
 9.250000000000e-09  3.535008073530e-01  3.519734065537e-01 
 1.125000000000e-08  4.985701539103e-01  4.987662133706e-01 
 1.325000000000e-08  3.066414339126e-01  3.082656882999e-01 
 1.525000000000e-08  1.034388890020e-01  1.037079896785e-01 
 1.725000000000e-08  2.338281753872e-01  2.324401998736e-01 
 1.925000000000e-08  4.765231655120e-01  4.756960264964e-01 
 2.125000000000e-08  4.196276892504e-01  4.210102542139e-01 
 2.325000000000e-08  1.597130505808e-01  1.607715570107e-01 
 2.525000000000e-08  1.378775189259e-01  1.370609537237e-01 
 2.725000000000e-08  3.911952881210e-01  3.897460864502e-01 
 2.925000000000e-08  4.897332455986e-01  4.902835809627e-01 
 3.125000000000e-08  2.662729092757e-01  2.678369552987e-01 
 3.325000000000e-08  1.000471057365e-01  1.000325810355e-01 
 3.525000000000e-08  2.731727628250e-01  2.716809452710e-01 
 3.725000000000e-08  4.918272030025e-01  4.913151198699e-01 
 3.925000000000e-08  3.849210762506e-01  3.864572258879e-01 
 4.125000000000e-08  1.338954534498e-01  1.347096645220e-01 
 4.325000000000e-08  1.647667262743e-01  1.637240459787e-01 
 4.525000000000e-08  4.251557552706e-01  4.238514885646e-01 
 4.725000000000e-08  4.731288790627e-01  4.740065514077e-01 
 4.925000000000e-08  2.272848925418e-01  2.287284593059e-01 
 5.125000000000e-08  1.048415531258e-01  1.045465580233e-01 
 5.325000000000e-08  3.136156115450e-01  3.120753767120e-01 
 5.525000000000e-08  4.992779128820e-01  4.991130359104e-01 
 5.725000000000e-08  3.467379662194e-01  3.483544624923e-01 
 5.925000000000e-08  1.148778376456e-01  1.154259245470e-01 
 6.125000000000e-08  1.971928201607e-01  1.959570617021e-01 
 6.325000000000e-08  4.539918867769e-01  4.528970691154e-01 
 6.525000000000e-08  4.494370553906e-01  4.505969788251e-01 
 6.725000000000e-08  1.912735690647e-01  1.925451301216e-01 
 6.925000000000e-08  1.176261278908e-01  1.170613807054e-01 
 7.125000000000e-08  3.535008079858e-01  3.519734009351e-01 
 1.250000000000e-09  4.687524828366e-01  4.676779362674e-01 
 3.250000000000e-09  3.986163274928e-01  4.003127058872e-01 
 5.250000000000e-09  1.212625786603e-01  1.220115838156e-01 
 7.250000000000e-09  2.194848489703e-01  2.179593943853e-01 
 9.250000000000e-09  4.868967394852e-01  4.861706123092e-01 
 1.125000000000e-08  3.615795572684e-01  3.634020511923e-01 
 1.325000000000e-08  1.068672498706e-01  1.073006925930e-01 
 1.525000000000e-08  2.579829055077e-01  2.563178897673e-01 
 1.725000000000e-08  4.973892564843e-01  4.970460574358e-01 
 1.925000000000e-08  3.220218821342e-01  3.238864913532e-01 
 2.125000000000e-08  1.003783875214e-01  1.004872699992e-01 
 2.325000000000e-08  2.982011654588e-01  2.964570751478e-01 
 2.525000000000e-08  4.998006833067e-01  4.998645691265e-01 
 2.725000000000e-08  2.815625603904e-01  2.833888046199e-01 
 2.925000000000e-08  1.020622790913e-01  1.018470407907e-01 
 3.125000000000e-08  3.384924152108e-01  3.367368764110e-01 
 3.325000000000e-08  4.940325029438e-01  4.945053394147e-01 
 3.525000000000e-08  2.418577401508e-01  2.435726638787e-01 
 3.725000000000e-08  1.118500732499e-01  1.113199434097e-01 
 3.925000000000e-08  3.772082516196e-01  3.755140849642e-01 
 4.125000000000e-08  4.803210170176e-01  4.811814868837e-01 
 4.325000000000e-08  2.045332076567e-01  2.060736867937e-01 
 4.525000000000e-08  1.293412122569e-01  1.285140197406e-01 
 4.725000000000e-08  4.127622287209e-01  4.112048763491e-01 
 4.925000000000e-08  4.592276651282e-01  4.604326289987e-01 
 5.125000000000e-08  1.711160793629e-01  1.724293989605e-01 
 5.325000000000e-08  1.538196672073e-01  1.527216715697e-01 
 5.525000000000e-08  4.436991334252e-01  4.423531788045e-01 
 5.725000000000e-08  4.316159637228e-01  4.331040337366e-01 
 5.925000000000e-08  1.429752856494e-01  1.440209842667e-01 
 6.125000000000e-08  1.842833160896e-01  1.829496617640e-01 
 6.325000000000e-08  4.687524914587e-01  4.676870288352e-01 
 6.525000000000e-08  3.986163345971e-01  4.003126652352e-01 
 6.725000000000e-08  1.212625818574e-01  1.220115744526e-01 
 6.925000000000e-08  2.194848404386e-01  2.179592919268e-01 
 7.125000000000e-08  4.868967422389e-01  4.861706084272e-01 
 1.250000000000e-09  4.808546858594e-01  4.798786204485e-01 
 3.250000000000e-09  3.372702195822e-01  3.393608869813e-01 
 5.250000000000e-09  1.004610228523e-01  1.003584604224e-01 
 7.250000000000e-09  3.627626611253e-01  3.608245338561e-01 
 9.250000000000e-09  4.680702733985e-01  4.692789913926e-01 
 1.125000000000e-08  1.529888222943e-01  1.542906548053e-01 
 1.325000000000e-08  2.056213188755e-01  2.039800969221e-01 
 1.525000000000e-08  4.943265098907e-01  4.937721429839e-01 
 1.725000000000e-08  2.969607682676e-01  2.990443813495e-01 
 1.925000000000e-08  1.071939232304e-01  1.067307013047e-01 
 2.125000000000e-08  3.996985488702e-01  3.978826566491e-01 
 2.325000000000e-08  4.428204424497e-01  4.443763637303e-01 
 2.525000000000e-08  1.287105087687e-01  1.296887887944e-01 
 2.725000000000e-08  2.430438247938e-01  2.412230624618e-01 
 2.925000000000e-08  4.998425623890e-01  4.997362544052e-01 
 3.125000000000e-08  2.567754877493e-01  2.587659097160e-01 
 3.325000000000e-08  1.218208483640e-01  1.210137232328e-01 
 3.525000000000e-08  4.325521038060e-01  4.309426224334e-01 
 3.725000000000e-08  4.117238627769e-01  4.135491609402e-01 
 3.925000000000e-08  1.114443865134e-01  1.120731178430e-01 
 4.125000000000e-08  2.827982236049e-01  2.808629027794e-01 
 4.325000000000e-08  4.971772512412e-01  4.975310742072e-01 
 4.525000000000e-08  2.183594403953e-01  2.201802884260e-01 
 4.725000000000e-08  1.437430501890e-01  1.426184722437e-01 
 4.925000000000e-08  4.599783852951e-01  4.586550996841e-01 
 5.125000000000e-08  3.760537733794e-01  3.780587829619e-01 
 5.325000000000e-08  1.018975190856e-01  1.021623576712e-01 
 5.525000000000e-08  3.232567020633e-01  3.212801038073e-01 
 5.725000000000e-08  4.864399229685e-01  4.872404888543e-01 
 5.925000000000e-08  1.832852783992e-01  1.848722143728e-01 
 6.125000000000e-08  1.720630260914e-01  1.706570349109e-01 
 6.325000000000e-08  4.808547042107e-01  4.798880444867e-01 
 6.525000000000e-08  3.372702488885e-01  3.393608004657e-01 
 6.725000000000e-08  1.004610084295e-01  1.003584381291e-01 
 6.925000000000e-08  3.627626563099e-01  3.608245486079e-01 
 7.125000000000e-08  4.680702932446e-01  4.692789581981e-01 
 1.250000000000e-09  4.901078199609e-01  4.893039024027e-01 
 3.250000000000e-09  2.719493622992e-01  2.742134260494e-01 
 5.250000000000e-09  1.345967880959e-01  1.334756585204e-01 
 7.250000000000e-09  4.737372068529e-01  4.725068979107e-01 
 9.250000000000e-09  3.123759879558e-01  3.147057019478e-01 
 1.125000000000e-08  1.153611889495e-01  1.146062887765e-01 
 1.325000000000e-08  4.502532378339e-01  4.486559044150e-01 
 1.525000000000e-08  3.522957201297e-01  3.545918803863e-01 
 1.725000000000e-08  1.036853864816e-01  1.033223527197e-01 
 1.925000000000e-08  4.206173001460e-01  4.187350406020e-01 
 2.125000000000e-08  3.900744544937e-01  3.922330978475e-01 
 2.325000000000e-08  1.000472301516e-01  1.000906309615e-01 
 2.525000000000e-08  3.860425814465e-01  3.839657402089e-01 
 2.725000000000e-08  4.241657704253e-01  4.260841913942e-01 
 2.925000000000e-08  1.045953854326e-01  1.050484117749e-01 
 3.125000000000e-08  3.479445582191e-01  3.457664443680e-01 
 3.325000000000e-08  4.531742707025e-01  4.547578061671e-01 
 3.525000000000e-08  1.171433488965e-01  1.179974053095e-01 
 3.725000000000e-08  3.078829479174e-01  3.056949746363e-01 
 3.925000000000e-08  4.759123517390e-01  4.770820016665e-01 
 4.125000000000e-08  1.371771333122e-01  1.384111057865e-01 
 4.325000000000e-08  2.674985403773e-01  2.653871576979e-01 
 4.525000000000e-08  4.914492570228e-01  4.921472961202e-01 
 4.725000000000e-08  1.638764916080e-01  1.654554707881e-01 
 4.925000000000e-08  2.284445009193e-01  2.264878999823e-01 
 5.125000000000e-08  4.991487947490e-01  4.993435882362e-01 
 5.325000000000e-08  1.961480787790e-01  1.980234338522e-01 
 5.525000000000e-08  1.923201890172e-01  1.905874278835e-01 
 5.725000000000e-08  4.986955896980e-01  4.983834897302e-01 
 5.925000000000e-08  2.326708687108e-01  2.347789544400e-01 
 6.125000000000e-08  1.606047265353e-01  1.591539468639e-01 
 6.325000000000e-08  4.901079854587e-01  4.893126834867e-01 
 6.525000000000e-08  2.719494025238e-01  2.742133157541e-01 
 6.725000000000e-08  1.345967767540e-01  1.334756054926e-01 
 6.925000000000e-08  4.737372054851e-01  4.725068989223e-01 
 7.125000000000e-08  3.123759877468e-01  3.147056852446e-01 
 1.250000000000e-09  4.963665029879e-01  4.958089241538e-01 
 3.250000000000e-09  2.096277897468e-01  2.118017788459e-01 
 5.250000000000e-09  2.142719353871e-01  2.122022262050e-01 
 7.250000000000e-09  4.953193469470e-01  4.958730840790e-01 
 9.250000000000e-09  1.466120946820e-01  1.481250402308e-01 
 1.125000000000e-08  2.924636264915e-01  2.900771443651e-01 
 1.325000000000e-08  4.626159986289e-01  4.641846927023e-01 
 1.525000000000e-08  1.084557976030e-01  1.091284654063e-01 
 1.725000000000e-08  3.718756829344e-01  3.695385734111e-01 
 1.925000000000e-08  4.035579878706e-01  4.058370598092e-01 
 2.125000000000e-08  1.013452966435e-01  1.011163905762e-01 
 2.325000000000e-08  4.396349457986e-01  4.377506971771e-01 
 2.525000000000e-08  3.277165216070e-01  3.302758670588e-01 
 2.725000000000e-08  1.264353709030e-01  1.253497194762e-01 
 2.925000000000e-08  4.847589075974e-01  4.836959245216e-01 
 3.125000000000e-08  2.473815232687e-01  2.497791094991e-01 
 3.325000000000e-08  1.796606116210e-01  1.778624853231e-01 
 3.525000000000e-08  4.999355368759e-01  4.999331251723e-01 
 3.725000000000e-08  1.755732993977e-01  1.774469415472e-01 
 3.925000000000e-08  2.523932608646e-01  2.501237449271e-01 
 4.125000000000e-08  4.827073042998e-01  4.837945370707e-01 
 4.325000000000e-08  1.239299972724e-01  1.250375388966e-01 
 4.525000000000e-08  3.328422297491e-01  3.304310257844e-01 
 4.725000000000e-08  4.358678987384e-01  4.378404635574e-01 
 4.925000000000e-08  1.008233092712e-01  1.010459677763e-01 
 5.125000000000e-08  4.079657799405e-01  4.058047853393e-01 
 5.325000000000e-08  3.670087543212e-01  3.694848167794e-01 
 5.525000000000e-08  1.100005889935e-01  1.093313286578e-01 
 5.725000000000e-08  4.655867252336e-01  4.640728888449e-01 
 5.925000000000e-08  2.872888785288e-01  2.898189302188e-01 
 6.125000000000e-08  1.499766134316e-01  1.485105558858e-01 
 6.325000000000e-08  4.963667435795e-01  4.958158947637e-01 
 6.525000000000e-08  2.096278406562e-01  2.118016380837e-01 
 6.725000000000e-08  2.142718929691e-01  2.122019401894e-01 
 6.925000000000e-08  4.953192930055e-01  4.958730282312e-01 
 7.125000000000e-08  1.466120871004e-01  1.481250598675e-01 
 1.250000000000e-09  4.995324174833e-01  4.992933878127e-01 
 3.250000000000e-09  1.569588589535e-01  1.587713409850e-01 
 5.250000000000e-09  3.175456292364e-01  3.149112286389e-01 
 7.250000000000e-09  4.164241614532e-01  4.187865633784e-01 
 9.250000000000e-09  1.057712241521e-01  1.052223023450e-01 
 1.125000000000e-08  4.783111950588e-01  4.769568408822e-01 
 1.325000000000e-08  2.236440817835e-01  2.261215553608e-01 
 1.525000000000e-08  2.375723388352e-01  2.351653319146e-01 
 1.725000000000e-08  4.710895189669e-01  4.725997377948e-01 
 1.925000000000e-08  1.027845431252e-01  1.032192214808e-01 
 2.125000000000e-08  4.281868615913e-01  4.260059118493e-01 
 2.325000000000e-08  3.027027899330e-01  3.054852611980e-01 
 2.525000000000e-08  1.677180156839e-01  1.658834345944e-01 
 2.725000000000e-08  4.980271124066e-01  4.983961742533e-01 
 2.925000000000e-08  1.317637244881e-01  1.331506873016e-01 
 3.125000000000e-08  3.572818365849e-01  3.546881700576e-01 
 3.325000000000e-08  3.813217096113e-01  3.839472207627e-01 
 3.525000000000e-08  1.193073490427e-01  1.182907505629e-01 
 3.725000000000e-08  4.928701000416e-01  4.920501694774e-01 
 3.925000000000e-08  1.880093669801e-01  1.901911812773e-01 
 4.125000000000e-08  2.770901348021e-01  2.745207060065e-01 
 4.325000000000e-08  4.467607262022e-01  4.487457207936e-01 
 4.525000000000e-08  1.001874878337e-01  1.001269170540e-01 
 4.725000000000e-08  4.564519477458e-01  4.546376847456e-01 
 4.925000000000e-08  2.624040721293e-01  2.650868877902e-01 
 5.125000000000e-08  2.006104229101e-01  1.984523498108e-01 
 5.325000000000e-08  4.884147571477e-01  4.893765274615e-01 
 5.525000000000e-08  1.134556929283e-01  1.143779862062e-01 
 5.725000000000e-08  3.946729901108e-01  3.922302992320e-01 
 5.925000000000e-08  3.428902397537e-01  3.456559316687e-01 
 6.125000000000e-08  1.402415094222e-01  1.387917891877e-01 
 6.325000000000e-08  4.995328557702e-01  4.992972614178e-01 
 6.525000000000e-08  1.569588474811e-01  1.587713083038e-01 
 6.725000000000e-08  3.175456289931e-01  3.149112728455e-01 
 6.925000000000e-08  4.164241898571e-01  4.187865092599e-01 
 7.125000000000e-08  1.057711692833e-01  1.052221522471e-01 
 1.250000000000e-09  4.995560907207e-01  4.997029843498e-01 
 3.250000000000e-09  1.195651551627e-01  1.207650793367e-01 
 5.250000000000e-09  4.159772298940e-01  4.134928905715e-01 
