 time                v(vi1)              v(vo1)              v(vo2)              v(vo3)             
 9.200000000000e-08  4.017055880838e-01  4.127569339496e-01  4.081607239272e-01  4.072725637453e-01 
 9.400000000000e-08  1.446961986982e-01  1.484626790236e-01  1.490821206274e-01  1.488278155948e-01 
 9.600000000000e-08  1.524342666383e-01  1.486863384437e-01  1.481329825688e-01  1.483609561825e-01 
 9.800000000000e-08  4.117286543113e-01  4.012962765132e-01  4.053156135359e-01  4.062065547444e-01 
 1.000000000000e-07  4.805584371809e-01  4.872614230877e-01  4.836907783832e-01  4.832191315704e-01 
 1.020000000000e-07  2.415890113919e-01  2.486741166575e-01  2.484103322669e-01  2.477961749421e-01 
 1.040000000000e-07  1.021931992831e-01  1.015526333764e-01  1.014462848003e-01  1.014688635347e-01 
 1.060000000000e-07  2.999999996839e-01  2.918831241500e-01  2.928973795600e-01  2.936142293211e-01 
 1.080000000000e-07  4.978068006236e-01  4.929561535313e-01  4.963139708014e-01  4.966034195747e-01 
 1.100000000000e-07  3.584109892132e-01  3.687540411395e-01  3.655072104642e-01  3.646147872671e-01 
 1.120000000000e-07  1.194415630910e-01  1.219327007676e-01  1.224700906510e-01  1.223197695565e-01 
 1.140000000000e-07  1.882706468393e-01  1.832733653711e-01  1.828213130644e-01  1.831735920529e-01 
 0.000000000000e+00  3.000000000005e-01  8.711516341413e-04  8.904096741744e-04  2.617089320637e-03 
 2.000000000000e-09  4.999107019587e-01  4.968495066316e-01  4.992765299516e-01  4.994331644019e-01 
 4.000000000000e-09  3.118480391532e-01  3.217809519793e-01  3.197578648881e-01  3.188696925423e-01 
 6.000000000000e-09  1.007914916979e-01  1.014606553527e-01  1.016659059654e-01  1.016226712165e-01 
 8.000000000000e-09  2.763455387837e-01  2.682395160756e-01  2.688399665973e-01  2.695368962434e-01 
 1.000000000000e-08  4.978065874947e-01  4.924352938424e-01  4.961622991742e-01  4.964837026514e-01 
 1.200000000000e-08  3.353777961216e-01  3.460062070926e-01  3.432344565325e-01  3.422972876383e-01 
 1.400000000000e-08  1.042901361655e-01  1.056374937603e-01  1.059907497012e-01  1.059117616319e-01 
 1.600000000000e-08  2.530231347721e-01  2.455901452975e-01  2.457938278921e-01  2.464102641223e-01 
 1.800000000000e-08  4.929257021398e-01  4.855862747181e-01  4.903044847669e-01  4.907795328808e-01 
 2.000000000000e-08  3.584109263817e-01  3.696574198053e-01  3.660959458645e-01  3.651282956883e-01 
 2.200000000000e-08  1.105361181200e-01  1.125643524104e-01  1.130479237157e-01  1.129289179402e-01 
 2.400000000000e-08  2.303601829737e-01  2.236054755609e-01  2.234978818446e-01  2.240326500887e-01 
 2.600000000000e-08  4.853365628251e-01  4.764254235055e-01  4.817887403535e-01  4.824015927447e-01 
 2.800000000000e-08  3.806240952736e-01  3.923531195118e-01  3.880176491994e-01  3.870413091171e-01 
 3.000000000000e-08  1.194417576662e-01  1.221543455196e-01  1.227412634011e-01  1.225764065969e-01 
 3.200000000000e-08  2.086748215540e-01  2.025994898413e-01  2.022628146651e-01  2.027175614284e-01 
 3.400000000000e-08  4.751457044312e-01  4.650730150543e-01  4.707371677178e-01  4.714681103155e-01 
 3.600000000000e-08  4.017054785983e-01  4.137017617502e-01  4.086887448346e-01  4.077280377837e-01 
 3.800000000000e-08  1.308820391462e-01  1.342834798278e-01  1.349370572649e-01  1.347193664102e-01 
 4.000000000000e-08  1.882714654526e-01  1.828744978365e-01  1.823851421385e-01  1.827638191619e-01 
 4.200000000000e-08  4.624961842711e-01  4.516533259867e-01  4.573064712229e-01  4.581329123494e-01 
 4.400000000000e-08  4.213591399444e-01  4.333100631394e-01  4.278168581678e-01  4.268976810233e-01 
 4.600000000000e-08  1.446963660854e-01  1.487924188308e-01  1.494657900085e-01  1.491876675940e-01 
 4.800000000000e-08  1.694365330639e-01  1.647161321436e-01  1.641431061904e-01  1.644513810230e-01 
 5.000000000000e-08  4.475655738798e-01  4.363027802847e-01  4.416856958616e-01  4.425832499788e-01 
 5.200000000000e-08  4.393091849880e-01  4.508014045358e-01  4.451323340740e-01  4.442810373904e-01 
 5.400000000000e-08  1.606908156149e-01  1.654886932948e-01  1.661244141311e-01  1.657782773772e-01 
 5.600000000000e-08  1.524344255527e-01  1.483887907183e-01  1.477927908613e-01  1.480374167326e-01 
 5.800000000000e-08  4.305634662989e-01  4.191774796080e-01  4.240935802022e-01  4.250371726125e-01 
 6.000000000000e-08  4.553036344444e-01  4.658440497180e-01  4.603921201949e-01  4.596342921786e-01 
 6.200000000000e-08  1.786408607240e-01  1.841492969015e-01  1.846791250501e-01  1.842581006784e-01 
 6.400000000000e-08  1.375038152388e-01  1.341315507268e-01  1.335645132639e-01  1.337526907277e-01 
 6.600000000000e-08  4.117285338504e-01  4.004587582050e-01  4.047755560749e-01  4.057404860582e-01 
 6.800000000000e-08  4.691179613025e-01  4.781818089997e-01  4.733831957841e-01  4.727424286776e-01 
 7.000000000000e-08  1.982945221258e-01  2.045235858444e-01  2.048686072100e-01  2.043672571492e-01 
 7.200000000000e-08  1.248542951629e-01  1.221545731704e-01  1.216595422755e-01  1.217983037018e-01 
 7.400000000000e-08  3.913251776978e-01  3.803561079993e-01  3.840004279710e-01  3.849633357800e-01 
 7.600000000000e-08  4.805582426949e-01  4.876553745174e-01  4.839254942270e-01  4.834222158730e-01 
 7.800000000000e-08  2.193759054956e-01  2.263363753337e-01  2.264077111494e-01  2.258227490786e-01 
 8.000000000000e-08  1.146634368589e-01  1.126360155508e-01  1.122471939704e-01  1.123428397250e-01 
 8.200000000000e-08  3.696398162383e-01  3.591074110666e-01  3.620567669707e-01  3.629964606855e-01 
 8.400000000000e-08  4.894638821497e-01  4.942056229648e-01  4.918742822591e-01  4.915247326976e-01 
 8.600000000000e-08  2.415890744223e-01  2.492910922035e-01  2.489915139870e-01  2.483224683707e-01 
 8.800000000000e-08  1.070742976385e-01  1.057194687386e-01  1.054623481958e-01  1.055199604205e-01 
 9.000000000000e-08  3.469768644103e-01  3.369768246108e-01  3.392490566057e-01  3.401471669106e-01 
 9.200000000000e-08  4.957098640078e-01  4.978587462676e-01  4.971219740156e-01  4.969373966887e-01 
 9.400000000000e-08  2.646222047059e-01  2.730727995948e-01  2.722997082365e-01  2.715494851557e-01 
 9.600000000000e-08  1.021934123810e-01  1.015119326656e-01  1.014034254012e-01  1.014264817418e-01 
 9.800000000000e-08  3.236544603810e-01  3.142508728713e-01  3.158936312069e-01  3.167350746997e-01 
 1.000000000000e-07  4.992085083766e-01  4.987005626565e-01  4.995993722017e-01  4.995854728782e-01 
 1.020000000000e-07  2.881519616861e-01  2.973508589699e-01  2.960012563372e-01  2.951765557032e-01 
 1.040000000000e-07  1.000892980164e-01  1.000823428014e-01  1.001308568818e-01  1.001209624066e-01 
 1.060000000000e-07  2.999999995798e-01  2.912333430832e-01  2.923144508557e-01  2.930876945547e-01 
 1.080000000000e-07  4.999107019587e-01  4.968495067223e-01  4.992763409091e-01  4.994330466357e-01 
 1.100000000000e-07  3.118480391536e-01  3.217809519795e-01  3.197592409209e-01  3.188707833534e-01 
 1.120000000000e-07  1.007914916977e-01  1.014606553526e-01  1.016660751377e-01  1.016228260593e-01 
 1.140000000000e-07  2.763453658157e-01  2.682393393389e-01  2.688385392929e-01  2.695356722460e-01 
 0.000000000000e+00  3.000000000005e-01  8.711510211981e-04  8.904091671066e-04  2.617088973978e-03 
 2.000000000000e-09  4.992082770761e-01  4.984748849361e-01  4.995978242069e-01  4.995923126915e-01 
 4.000000000000e-09  2.646222459107e-01  2.737557149073e-01  2.729006499149e-01  2.720890411927e-01 
 6.000000000000e-09  1.070745216216e-01  1.056290392945e-01  1.053592474124e-01  1.054196955222e-01 
 8.000000000000e-09  3.696397352557e-01  3.583324738132e-01  3.614753926678e-01  3.624849938190e-01 
 1.000000000000e-08  4.805580330943e-01  4.880211601979e-01  4.841557946697e-01  4.836221957321e-01 
 1.200000000000e-08  1.982946403315e-01  2.050254871530e-01  2.053909319196e-01  2.048472757734e-01 
 1.400000000000e-08  1.375040038476e-01  1.338872293688e-01  1.332816437388e-01  1.334820811120e-01 
 1.600000000000e-08  4.305633145979e-01  4.183308126235e-01  4.235862549117e-01  4.246032609371e-01 
 1.800000000000e-08  4.393090233204e-01  4.516400523381e-01  4.455613186097e-01  4.446491491753e-01 
 2.000000000000e-08  1.446965464975e-01  1.491246721280e-01  1.498524282187e-01  1.495500423720e-01 
 2.200000000000e-08  1.882715950807e-01  1.824774290577e-01  1.819503749163e-01  1.823550722461e-01 
 2.400000000000e-08  4.751455009981e-01  4.642803930930e-01  4.703766860537e-01  4.711688846743e-01 
 2.600000000000e-08  3.806240017735e-01  3.932939882215e-01  3.885804275277e-01  3.875291012093e-01 
 2.800000000000e-08  1.105363381579e-01  1.127349051815e-01  1.132620459920e-01  1.131319368955e-01 
 3.000000000000e-08  2.530231891954e-01  2.450418293860e-01  2.452514387948e-01  2.459116097138e-01 
 3.200000000000e-08  4.978063577916e-01  4.919021792735e-01  4.960061376114e-01  4.963607748607e-01 
 3.400000000000e-08  3.118480255233e-01  3.225864458949e-01  3.203724028982e-01  3.194128430664e-01 
 3.600000000000e-08  1.000895301400e-01  1.000954609034e-01  1.001549755415e-01  1.001428150283e-01 
 3.800000000000e-08  3.236544327881e-01  3.135585438050e-01  3.153045482336e-01  3.162072582864e-01 
 4.000000000000e-08  4.957096367842e-01  4.978209041405e-01  4.971991241608e-01  4.970098114481e-01 
 4.200000000000e-08  2.415891423688e-01  2.499124896068e-01  2.495742425464e-01  2.488497918893e-01 
 4.400000000000e-08  1.146636520154e-01  1.124941246337e-01  1.120819743157e-01  1.121832387543e-01 
 4.600000000000e-08  3.913250715416e-01  3.795480973233e-01  3.834347946647e-01  3.844703919256e-01 
 4.800000000000e-08  4.691177649986e-01  4.787372214709e-01  4.736854665719e-01  4.730026959044e-01 
 5.000000000000e-08  1.786410017423e-01  1.845934781200e-01  1.851619301298e-01  1.847049671335e-01 
 5.200000000000e-08  1.524345968130e-01  1.480934504125e-01  1.474551370513e-01  1.477160959384e-01 
 5.400000000000e-08  4.475654024471e-01  4.354560783163e-01  4.412193116176e-01  4.421882017609e-01 
 5.600000000000e-08  4.213589991290e-01  4.342244086766e-01  4.282992602316e-01  4.273123485943e-01 
 5.800000000000e-08  1.308822355865e-01  1.345611709436e-01  1.352695299982e-01  1.350325364178e-01 
 6.000000000000e-08  2.086749274830e-01  2.021517365181e-01  2.017861061934e-01  2.022725060742e-01 
 6.200000000000e-08  4.853363475727e-01  4.756930900509e-01  4.814908707369e-01  4.821573139996e-01 
 6.400000000000e-08  3.584108586797e-01  3.705671253187e-01  3.666859243728e-01  3.656425674863e-01 
 6.600000000000e-08  1.042903634413e-01  1.057552182428e-01  1.061426923380e-01  1.060558847624e-01 
 6.800000000000e-08  2.763455661234e-01  2.676417921282e-01  2.682738372566e-01  2.690207742584e-01 
 7.000000000000e-08  4.999104698277e-01  4.964572172517e-01  4.991966045478e-01  4.993744836043e-01 
 7.200000000000e-08  2.881519755711e-01  2.980956574004e-01  2.966134684604e-01  2.957218579763e-01 
 7.400000000000e-08  1.021936420464e-01  1.014731634233e-01  1.013635431245e-01  1.013868618050e-01 
 7.600000000000e-08  3.469768097390e-01  3.362410443518e-01  3.386589903291e-01  3.396233154060e-01 
 7.800000000000e-08  4.894636621928e-01  4.943688250185e-01  4.920294036402e-01  4.916620144200e-01 
 8.000000000000e-08  2.193759992299e-01  2.268973491955e-01  2.269644069606e-01  2.263304419323e-01 
 8.200000000000e-08  1.248544984726e-01  1.219613934842e-01  1.214339956961e-01  1.215814979588e-01 
 8.400000000000e-08  4.117284040098e-01  3.996259679003e-01  4.042342004311e-01  4.052731644635e-01 
 8.600000000000e-08  4.553034541928e-01  4.665611083261e-01  4.607613978253e-01  4.599511749993e-01 
 8.800000000000e-08  1.606909774662e-01  1.658763830360e-01  1.665620202356e-01  1.661859776004e-01 
 9.000000000000e-08  1.694366845717e-01  1.643698770766e-01  1.637542979109e-01  1.640835318250e-01 
 9.200000000000e-08  4.624959955133e-01  4.508235780979e-01  4.568889056697e-01  4.577827276925e-01 
 9.400000000000e-08  4.017053606125e-01  4.146476158333e-01  4.092164385513e-01  4.081831608750e-01 
 9.600000000000e-08  1.194419673773e-01  1.223781831737e-01  1.230161441444e-01  1.228363498960e-01 
 9.800000000000e-08  2.303602637165e-01  2.231072497828e-01  2.229846944894e-01  2.235571318223e-01 
 1.000000000000e-07  4.929254780894e-01  4.849398981186e-01  4.900749340854e-01  4.905942060201e-01 
 1.020000000000e-07  3.353777551685e-01  3.468683069977e-01  3.438421889025e-01  3.428304821420e-01 
 1.040000000000e-07  1.007917230213e-01  1.015259226559e-01  1.017543292048e-01  1.017061713541e-01 
 1.060000000000e-07  2.999999994523e-01  2.905873742382e-01  2.917329643348e-01  2.925620881304e-01 
 1.080000000000e-07  4.992082770764e-01  4.984748850880e-01  4.995978149546e-01  4.995923250857e-01 
 1.100000000000e-07  2.646222459108e-01  2.737557149071e-01  2.729020680643e-01  2.720902003313e-01 
 1.120000000000e-07  1.070745216217e-01  1.056290392946e-01  1.053590329320e-01  1.054194935132e-01 
 1.140000000000e-07  3.696403270869e-01  3.583330072692e-01  3.614745087950e-01  3.624844302340e-01 
 0.000000000000e+00  3.000000000005e-01  8.711504080396e-04  8.904086600036e-04  2.617088627176e-03 
 2.000000000000e-09  4.957093932708e-01  4.977578441901e-01  4.972718040812e-01  4.970791061649e-01 
 4.000000000000e-09  2.193760997014e-01  2.274622582516e-01  2.275223106936e-01  2.268389124098e-01 
 6.000000000000e-09  1.375042059712e-01  1.336450070885e-01  1.330013733157e-01  1.332137921195e-01 
 8.000000000000e-09  4.475652187092e-01  4.346127893192e-01  4.407517654212e-01  4.417920567321e-01 
 1.000000000000e-08  4.017052341809e-01  4.155935884986e-01  4.097406025686e-01  4.086355378614e-01 
 1.200000000000e-08  1.105365739802e-01  1.129075547169e-01  1.134790534889e-01  1.133375547459e-01 
 1.400000000000e-08  2.763455954062e-01  2.670475085343e-01  2.677108462693e-01  2.685070384954e-01 
 1.600000000000e-08  4.992080291906e-01  4.982281482414e-01  4.995918125244e-01  4.995960349587e-01 
 1.800000000000e-08  2.415892152042e-01  2.505383933299e-01  2.501590837111e-01  2.493786131207e-01 
 2.000000000000e-08  1.248547163531e-01  1.217702392648e-01  1.212116563818e-01  1.213676107822e-01 
 2.200000000000e-08  4.305631520051e-01  4.174884144348e-01  4.230771710989e-01  4.241677780888e-01 
 2.400000000000e-08  4.213588482299e-01  4.351328528810e-01  4.287788006847e-01  4.277248440058e-01 
 2.600000000000e-08  1.194421921341e-01  1.226042247618e-01  1.232932271628e-01  1.230982267529e-01 
 2.800000000000e-08  2.530232475043e-01  2.444966609410e-01  2.447112325263e-01  2.454145976025e-01 
 3.000000000000e-08  4.999102210502e-01  4.960487353656e-01  4.991125763502e-01  4.993128701927e-01 
 3.200000000000e-08  2.646222900876e-01  2.744437973323e-01  2.735046740996e-01  2.726308532781e-01 
 3.400000000000e-08  1.146638825941e-01  1.123542075807e-01  1.119195903207e-01  1.120262405445e-01 
 3.600000000000e-08  4.117282648446e-01  3.987978553992e-01  4.036930193079e-01  4.048056985901e-01 
 3.800000000000e-08  4.393088500720e-01  4.524655590630e-01  4.459879446945e-01  4.450155285710e-01 
 4.000000000000e-08  1.308824461229e-01  1.348412091712e-01  1.356046668710e-01  1.353480086445e-01 
 4.200000000000e-08  2.303603502331e-01  2.226119120605e-01  2.224751168866e-01  2.230845387479e-01 
 4.400000000000e-08  4.978061116141e-01  4.913577654272e-01  4.958459429194e-01  4.962349355323e-01 
 4.600000000000e-08  2.881519904691e-01  2.988463264143e-01  2.972268220824e-01  2.962678185019e-01 
 4.800000000000e-08  1.070747616617e-01  1.055405525659e-01  1.052588428932e-01  1.053219198067e-01 
 5.000000000000e-08  3.913249577572e-01  3.787448534941e-01  3.828685838900e-01  3.839767213828e-01 
 5.200000000000e-08  4.553032610275e-01  4.672580012309e-01  4.611267025777e-01  4.602651961899e-01 
 5.400000000000e-08  1.446967398579e-01  1.494594594028e-01  1.502424073952e-01  1.499152659898e-01 
 5.600000000000e-08  2.086750409927e-01  2.017066478636e-01  2.013120971885e-01  2.018296534745e-01 
 5.800000000000e-08  4.929252379678e-01  4.842866733029e-01  4.898423564484e-01  4.904066142079e-01 
 6.000000000000e-08  3.118480109335e-01  3.233984277795e-01  3.209876006858e-01  3.199562693387e-01 
 6.200000000000e-08  1.021938881783e-01  1.014363254048e-01  1.013266199391e-01  1.013499863112e-01 
 6.400000000000e-08  3.696396484499e-01  3.575621810452e-01  3.608926015479e-01  3.619721368236e-01 
 6.600000000000e-08  4.691175546272e-01  4.792671668094e-01  4.739841592011e-01  4.732604441321e-01 
 6.800000000000e-08  1.606911509364e-01  1.662668469244e-01  1.670019056799e-01  1.665955237478e-01 
 7.000000000000e-08  1.882717339900e-01  1.820828369551e-01  1.815175418336e-01  1.819479094400e-01 
 7.200000000000e-08  4.853361168783e-01  4.749576527339e-01  4.811898757725e-01  4.819106595598e-01 
 7.400000000000e-08  3.353777112954e-01  3.477371518534e-01  3.444484460441e-01  3.433623038349e-01 
 7.600000000000e-08  1.000897789085e-01  1.001105184291e-01  1.001821289432e-01  1.001674768801e-01 
 7.800000000000e-08  3.469767511299e-01  3.355096607809e-01  3.380694447634e-01  3.390995979372e-01 
 8.000000000000e-08  4.805578084700e-01  4.883588685898e-01  4.843826785059e-01  4.838198165839e-01 
 8.200000000000e-08  1.786411528869e-01  1.850407385066e-01  1.856478276034e-01  1.851543286902e-01 
 8.400000000000e-08  1.694368469305e-01  1.640259437732e-01  1.633685074971e-01  1.637182858805e-01 
 8.600000000000e-08  4.751452829688e-01  4.634876036396e-01  4.700127278364e-01  4.708669828222e-01 
 8.800000000000e-08  3.584107861392e-01  3.714829997308e-01  3.672752212973e-01  3.661561280565e-01 
 9.000000000000e-08  1.007919709342e-01  1.015931582162e-01  1.018455607806e-01  1.017922612338e-01 
 9.200000000000e-08  3.236544031986e-01  3.128703016523e-01  3.147150912577e-01  3.156788718812e-01 
 9.400000000000e-08  4.894634264701e-01  4.945041974020e-01  4.921802073159e-01  4.917962914858e-01 
 9.600000000000e-08  1.982947670288e-01  2.055308504548e-01  2.059173138183e-01  2.053305498505e-01 
 9.800000000000e-08  1.524347803423e-01  1.478003070291e-01  1.471198718421e-01  1.473968612339e-01 
 1.000000000000e-07  4.624957932096e-01  4.499958058738e-01  4.564694278665e-01  4.574309377148e-01 
 1.020000000000e-07  3.806239015845e-01  3.942389927288e-01  3.891432220246e-01  3.880167620006e-01 
 1.040000000000e-07  1.042906070186e-01  1.058749623988e-01  1.062976104952e-01  1.062027249658e-01 
 1.060000000000e-07  2.999999992978e-01  2.899451642477e-01  2.911529323490e-01  2.920374231082e-01 
 1.080000000000e-07  4.957093932706e-01  4.977578444277e-01  4.972720040328e-01  4.970792692575e-01 
 1.100000000000e-07  2.193760997011e-01  2.274622582514e-01  2.275236854668e-01  2.268400710967e-01 
 1.120000000000e-07  1.375042059711e-01  1.336450070887e-01  1.330007366686e-01  1.332132079568e-01 
 1.140000000000e-07  4.475666558083e-01  4.346139993716e-01  4.407518564394e-01  4.417925067009e-01 
 0.000000000000e+00  3.000000000005e-01  8.711497950263e-04  8.904081528653e-04  2.617088280626e-03 
 2.000000000000e-09  4.894631750827e-01  4.946124830676e-01  4.923261573576e-01  4.919271573500e-01 
 4.000000000000e-09  1.786413140948e-01  1.854911164087e-01  1.861351075547e-01  1.856046956961e-01 
 6.000000000000e-09  1.882718821170e-01  1.816907041812e-01  1.810883250140e-01  1.815438259173e-01 
 8.000000000000e-09  4.929249818787e-01  4.836272759690e-01  4.896062047182e-01  4.902163728039e-01 
 1.000000000000e-08  2.881520063774e-01  2.996029848318e-01  2.978410800298e-01  2.968142480950e-01 
 1.200000000000e-08  1.146641284935e-01  1.122162609306e-01  1.117601645601e-01  1.118719609115e-01 
 1.400000000000e-08  4.305629785885e-01  4.166502700248e-01  4.225670972618e-01  4.237312904143e-01 
 1.600000000000e-08  4.017050993616e-01  4.165386979910e-01  4.102641346083e-01  4.090873567621e-01 
 1.800000000000e-08  1.042908667922e-01  1.059967317554e-01  1.064550973953e-01  1.063519072235e-01 
 2.000000000000e-08  3.236543716225e-01  3.121860859690e-01  3.141285364272e-01  3.151525628084e-01 
 2.200000000000e-08  4.805575689222e-01  4.886687299864e-01  4.846045895199e-01  4.840139287175e-01 
 2.400000000000e-08  1.606913359523e-01  1.666601135202e-01  1.674442722573e-01  1.670070890848e-01 
 2.600000000000e-08  2.086751620304e-01  2.012642017222e-01  2.008407833443e-01  2.013890048986e-01 
 2.800000000000e-08  4.978058490689e-01  4.908029405079e-01  4.956818449893e-01  4.961062641122e-01 
 3.000000000000e-08  2.646223372208e-01  2.751371549382e-01  2.741098392287e-01  2.731733330107e-01 
 3.200000000000e-08  1.248549487079e-01  1.215811051492e-01  1.209918494159e-01  1.211560195921e-01 
 3.400000000000e-08  4.475650227439e-01  4.337729620985e-01  4.402816662924e-01  4.413937890767e-01 
 3.600000000000e-08  3.806237947535e-01  3.951875625736e-01  3.897028577812e-01  3.885018901766e-01 
 3.800000000000e-08  1.007922353293e-01  1.016623654310e-01  1.019396990701e-01  1.018810293168e-01 
 4.000000000000e-08  3.469766886056e-01  3.347826060051e-01  3.374812418753e-01  3.385766684082e-01 
 4.200000000000e-08  4.691173302817e-01  4.797712440944e-01  4.742786242146e-01  4.735152020413e-01 
 4.400000000000e-08  1.446969460848e-01  1.497968018464e-01  1.506348828472e-01  1.502825804045e-01 
 4.600000000000e-08  2.303604424824e-01  2.221194344124e-01  2.219671110750e-01  2.226131209965e-01 
 4.800000000000e-08  4.999099557340e-01  4.956251226940e-01  4.990241312309e-01  4.992481241707e-01 
 5.000000000000e-08  2.415892929005e-01  2.511688911321e-01  2.507466132141e-01  2.499094060848e-01 
 5.200000000000e-08  1.375044215198e-01  1.334048763169e-01  1.327235814264e-01  1.329477154021e-01 
 5.400000000000e-08  4.624955774461e-01  4.491701572413e-01  4.560483216406e-01  4.570777396527e-01 
 5.600000000000e-08  3.584107087962e-01  3.724048249423e-01  3.678631611838e-01  3.666684666825e-01 
 5.800000000000e-08  1.000900442137e-01  1.001275169440e-01  1.002122339433e-01  1.001948739922e-01 
 6.000000000000e-08  3.696395558545e-01  3.567964611711e-01  3.603109292822e-01  3.614598681497e-01 
 6.200000000000e-08  4.553030550330e-01  4.679337528892e-01  4.614889418385e-01  4.605770335864e-01 
 6.400000000000e-08  1.308826706657e-01  1.351236101417e-01  1.359430414114e-01  1.356662947289e-01 
 6.600000000000e-08  2.530233096700e-01  2.439546050540e-01  2.441725187588e-01  2.449186461268e-01 
 6.800000000000e-08  4.992077648279e-01  4.979614886342e-01  4.995813343752e-01  4.995966246791e-01 
 7.000000000000e-08  2.193762068704e-01  2.280311703143e-01  2.280842550324e-01  2.273505441956e-01 
 7.200000000000e-08  1.524349760589e-01  1.475093503610e-01  1.467878646700e-01  1.470805054535e-01 
 7.400000000000e-08  4.751450504355e-01  4.626949342492e-01  4.696466763594e-01  4.705633795772e-01 
 7.600000000000e-08  3.353776645253e-01  3.486127417383e-01  3.450552009556e-01  3.438942986027e-01 
 7.800000000000e-08  1.021941506693e-01  1.014014185009e-01  1.012926432472e-01  1.013158426530e-01 
 8.000000000000e-08  3.913248363909e-01  3.779463086977e-01  3.823018288578e-01  3.834823468890e-01 
 8.200000000000e-08  4.393086653202e-01  4.532766220804e-01  4.464119160540e-01  4.453799681946e-01 
 8.400000000000e-08  1.194424318406e-01  1.228324816816e-01  1.235740435844e-01  1.233634236191e-01 
 8.600000000000e-08  2.763456266159e-01  2.664566224006e-01  2.671479614419e-01  2.679931619405e-01 
 8.800000000000e-08  4.957091335735e-01  4.976706139541e-01  4.973402244753e-01  4.971454544085e-01 
 9.000000000000e-08  1.982949021661e-01  2.060397269960e-01  2.064451258705e-01  2.058148243914e-01 
 9.200000000000e-08  1.694370200678e-01  1.636843188171e-01  1.629852541980e-01  1.633552158651e-01 
 9.400000000000e-08  4.853358708399e-01  4.742195786097e-01  4.808855242145e-01  4.816614589557e-01 
 9.600000000000e-08  3.118479953937e-01  3.242169942156e-01  3.216036367445e-01  3.205001160374e-01 
 9.800000000000e-08  1.070750176537e-01  1.054540068052e-01  1.051613580425e-01  1.052268439210e-01 
 1.000000000000e-07  4.117281164115e-01  3.979743694564e-01  4.031496589208e-01  4.043363053012e-01 
 1.020000000000e-07  4.213586873153e-01  4.360341115658e-01  4.292573508397e-01  4.281365721753e-01 
 1.040000000000e-07  1.105368254856e-01  1.130823091389e-01  1.136995850108e-01  1.135463513962e-01 
 1.060000000000e-07  2.999999991132e-01  2.893066614666e-01  2.905743669220e-01  2.915137123534e-01 
 1.080000000000e-07  4.894631750827e-01  4.946124834145e-01  4.923265920519e-01  4.919274894917e-01 
 1.100000000000e-07  1.786413140947e-01  1.854911164086e-01  1.861363577528e-01  1.856057800694e-01 
 1.120000000000e-07  1.882718821172e-01  1.816907041815e-01  1.810872560552e-01  1.815428775849e-01 
 1.140000000000e-07  4.929271163817e-01  4.836290344602e-01  4.896075813766e-01  4.902179884848e-01 
 0.000000000000e+00  3.000000000005e-01  8.711491820499e-04  8.904076460522e-04  2.617087933897e-03 
 2.000000000000e-09  4.805573145564e-01  4.889510952532e-01  4.848224797126e-01  4.842052428993e-01 
 4.000000000000e-09  1.446971650909e-01  1.501367213872e-01  1.510299110355e-01  1.506520314880e-01 
 6.000000000000e-09  2.530233756623e-01  2.434156278742e-01  2.436371205254e-01  2.444253076706e-01 
 8.000000000000e-09  4.957088578052e-01  4.975602610621e-01  4.974038415679e-01  4.972084039235e-01 
 1.000000000000e-08  1.786414852991e-01  1.859446516552e-01  1.866259475865e-01  1.860579530455e-01 
 1.200000000000e-08  2.086752905404e-01  2.008243765655e-01  2.003717183671e-01  2.009501744506e-01 
 1.400000000000e-08  4.999096739941e-01  4.951873803802e-01  4.989315600762e-01  4.991804212581e-01 
 1.600000000000e-08  2.193763206930e-01  2.286041559815e-01  2.286467414804e-01  2.278623862339e-01 
 1.800000000000e-08  1.694372039048e-01  1.633449891581e-01  1.626054175769e-01  1.629951161765e-01 
 2.000000000000e-08  4.929247099320e-01  4.829623259817e-01  4.893660302538e-01  4.900231664301e-01 
 2.200000000000e-08  2.646223872931e-01  2.758358983919e-01  2.747164274894e-01  2.737167107601e-01 
 2.400000000000e-08  1.375046503977e-01  1.331668297056e-01  1.324490671085e-01  1.326845872662e-01 
 2.600000000000e-08  4.751448034983e-01  4.619026425323e-01  4.692783215296e-01  4.702579172027e-01 
 2.800000000000e-08  3.118479789140e-01  3.250422279481e-01  3.222185537281e-01  3.210428405429e-01 
 3.000000000000e-08  1.146643896053e-01  1.120802813735e-01  1.116035068765e-01  1.117202233987e-01 
 3.200000000000e-08  4.475648146329e-01  4.329366354606e-01  4.398102429557e-01  4.409942928185e-01 
 3.400000000000e-08  3.584106266866e-01  3.733323182152e-01  3.684506340574e-01  3.671802765491e-01 
 3.600000000000e-08  1.021944294049e-01  1.013684427374e-01  1.012616774064e-01  1.012844934848e-01 
 3.800000000000e-08  4.117279587720e-01  3.971554581269e-01  4.026075039808e-01  4.038675414482e-01 
 4.000000000000e-08  4.017049562164e-01  4.174819030157e-01  4.107861185310e-01  4.095379405657e-01 
 4.200000000000e-08  1.007925160923e-01  1.017335478696e-01  1.020369459685e-01  1.019726581049e-01 
 4.400000000000e-08  3.696394575068e-01  3.560352445350e-01  3.597297988561e-01  3.609477375764e-01 
 4.600000000000e-08  4.393084691495e-01  4.540720258302e-01  4.468319352686e-01  4.457415180632e-01 
