 time             v(vi)            v(vo)           
 2.790000000e-08  8.853140062e-01  8.104861388e-01 
 2.990000000e-08  3.000214344e-01  4.629583233e-01 
 3.190000000e-08  8.871303550e-01  6.510282176e-01 
 3.390000000e-08  3.520530790e-01  6.396725023e-01 
 3.590000000e-08  7.860218031e-01  4.732631167e-01 
 3.790000000e-08  4.929644016e-01  8.021681909e-01 
 3.990000000e-08  6.182299933e-01  3.409431790e-01 
 4.190000000e-08  6.722469351e-01  8.921896759e-01 
 4.390000000e-08  4.439029052e-01  3.014812195e-01 
 4.590000000e-08  8.256310665e-01  8.774664087e-01 
 4.790000000e-08  3.255319561e-01  3.690302323e-01 
 4.990000000e-08  8.981346917e-01  7.632848231e-01 
 5.190000000e-08  3.055501977e-01  5.193803379e-01 
 5.390000000e-08  8.637605393e-01  5.905789462e-01 
 5.590000000e-08  3.911214270e-01  6.986281375e-01 
 5.790000000e-08  7.348397072e-01  4.212315691e-01 
 5.990000000e-08  5.515690783e-01  8.425132774e-01 
 6.190000000e-08  5.575797493e-01  3.159885146e-01 
 6.390000000e-08  7.293795231e-01  8.994739997e-01 
 6.590000000e-08  3.955271047e-01  3.125410580e-01 
 6.790000000e-08  8.608094505e-01  8.490759998e-01 
 6.990000000e-08  3.067753638e-01  4.121692303e-01 
 7.190000000e-08  8.987473587e-01  7.093927244e-01 
 1.900000000e-09  6.751937743e-01  8.968263033e-01 
 3.900000000e-09  4.958106573e-01  3.006867986e-01 
 5.900000000e-09  7.321148367e-01  8.987289756e-01 
 7.900000000e-09  4.413150461e-01  3.049213449e-01 
 9.900000000e-09  7.836272043e-01  8.884006243e-01 
 1.190000000e-08  3.933153640e-01  3.212355288e-01 
 1.390000000e-08  8.276237555e-01  8.662655401e-01 
 1.590000000e-08  3.537777947e-01  3.489564078e-01 
 1.790000000e-08  8.622975497e-01  8.332326490e-01 
 1.990000000e-08  3.243149605e-01  3.869673590e-01 
 2.190000000e-08  8.862384637e-01  7.905985123e-01 
 2.390000000e-08  3.061463363e-01  4.336950716e-01 
 2.590000000e-08  8.984562887e-01  7.402580974e-01 
 2.790000000e-08  3.000085842e-01  4.872330285e-01 
 2.990000000e-08  8.984590761e-01  6.841338242e-01 
 3.190000000e-08  3.061440078e-01  5.453947713e-01 
 3.390000000e-08  8.862336063e-01  6.245867729e-01 
 3.590000000e-08  3.243203121e-01  6.057752677e-01 
 3.790000000e-08  8.623028505e-01  5.639645742e-01 
 3.990000000e-08  3.537758431e-01  6.659217344e-01 
 4.190000000e-08  8.276216599e-01  5.047958993e-01 
 4.390000000e-08  3.933154216e-01  7.233762101e-01 
 4.590000000e-08  7.836276545e-01  4.496460465e-01 
 4.790000000e-08  4.413115000e-01  7.757708374e-01 
 4.990000000e-08  7.321144289e-01  4.005908521e-01 
 5.190000000e-08  4.958112855e-01  8.209816728e-01 
 5.390000000e-08  6.751953440e-01  3.597036265e-01 
 5.590000000e-08  5.545726134e-01  8.571475014e-01 
 5.790000000e-08  6.151943252e-01  3.286665735e-01 
 5.990000000e-08  6.151946885e-01  8.827725574e-01 
 6.190000000e-08  5.545729066e-01  3.087065036e-01 
 6.390000000e-08  6.751948967e-01  8.968261925e-01 
 6.590000000e-08  4.958113911e-01  3.006884370e-01 
 6.790000000e-08  7.321156360e-01  8.987279051e-01 
 6.990000000e-08  4.413108713e-01  3.049205451e-01 
 7.190000000e-08  7.836268171e-01  8.884011114e-01 
