 time             v(vi)            v(vo)           
 2.790000000e-08  8.853413613e-01  7.791078276e-01 
 2.990000000e-08  3.000200490e-01  5.001214126e-01 
 3.190000000e-08  8.871003038e-01  6.109540900e-01 
 3.390000000e-08  3.521145529e-01  6.796631029e-01 
 3.590000000e-08  7.859405214e-01  4.387771465e-01 
 3.790000000e-08  4.930678215e-01  8.302472043e-01 
 3.990000000e-08  6.181224091e-01  3.239270432e-01 
 4.190000000e-08  6.723502554e-01  8.978026751e-01 
 4.390000000e-08  4.438078665e-01  3.077668448e-01 
 4.590000000e-08  8.256984102e-01  8.587356905e-01 
 4.790000000e-08  3.254847480e-01  3.967383663e-01 
 4.990000000e-08  8.981417395e-01  7.274947932e-01 
 5.190000000e-08  3.055735886e-01  5.591186871e-01 
 5.390000000e-08  8.637124286e-01  5.508229055e-01 
 5.590000000e-08  3.912009247e-01  7.362105837e-01 
 5.790000000e-08  7.347437781e-01  3.915026142e-01 
 5.990000000e-08  5.516776107e-01  8.639118720e-01 
 6.190000000e-08  5.574724168e-01  3.064396613e-01 
 6.390000000e-08  7.294738867e-01  8.966960892e-01 
 6.590000000e-08  3.954437091e-01  3.265757106e-01 
 6.790000000e-08  8.608605986e-01  8.234593641e-01 
 6.990000000e-08  3.067513826e-01  4.452263512e-01 
 7.190000000e-08  8.987376561e-01  6.706562543e-01 
 1.900000000e-09  6.753039628e-01  8.986538279e-01 
 3.900000000e-09  4.956994287e-01  3.028890079e-01 
 5.900000000e-09  7.322157887e-01  8.915754357e-01 
 7.900000000e-09  4.412107152e-01  3.155780246e-01 
 9.900000000e-09  7.837148775e-01  8.726262943e-01 
 1.190000000e-08  3.932247812e-01  3.399738984e-01 
 1.390000000e-08  8.276973323e-01  8.426218149e-01 
 1.590000000e-08  3.537085411e-01  3.750813437e-01 
 1.790000000e-08  8.623498149e-01  8.027544246e-01 
 1.990000000e-08  3.242725443e-01  4.194736041e-01 
 2.190000000e-08  8.862698369e-01  7.546535807e-01 
 2.390000000e-08  3.061223566e-01  4.713600115e-01 
 2.590000000e-08  8.984680177e-01  7.002322039e-01 
 2.790000000e-08  3.000088336e-01  5.285349160e-01 
 2.990000000e-08  8.984433674e-01  6.417780932e-01 
 3.190000000e-08  3.061742606e-01  5.886700958e-01 
 3.390000000e-08  8.862009828e-01  5.816187492e-01 
 3.590000000e-08  3.243613165e-01  6.492469954e-01 
 3.790000000e-08  8.622480796e-01  5.221550209e-01 
 3.990000000e-08  3.538468140e-01  7.077314632e-01 
 4.190000000e-08  8.275536994e-01  4.658320671e-01 
 4.390000000e-08  3.934009680e-01  7.618252047e-01 
 4.590000000e-08  7.835397230e-01  4.149489855e-01 
 4.790000000e-08  4.414159656e-01  8.091238579e-01 
 4.990000000e-08  7.320142887e-01  3.715649526e-01 
 5.190000000e-08  4.959221480e-01  8.478228548e-01 
 5.390000000e-08  6.750837671e-01  3.374805169e-01 
 5.590000000e-08  5.546871730e-01  8.763216655e-01 
 5.790000000e-08  6.150790785e-01  3.140957144e-01 
 5.990000000e-08  6.153095867e-01  8.934814654e-01 
 6.190000000e-08  5.544576050e-01  3.023943240e-01 
 6.390000000e-08  6.753040969e-01  8.986260368e-01 
 6.590000000e-08  4.957006678e-01  3.028895292e-01 
 6.790000000e-08  7.322159524e-01  8.915764456e-01 
 6.990000000e-08  4.412118557e-01  3.155748052e-01 
 7.190000000e-08  7.837147896e-01  8.726496213e-01 
