 time             v(vi)            v(vo)           
 2.790000000e-08  8.853373991e-01  7.790105867e-01 
 2.990000000e-08  3.000161710e-01  5.004093642e-01 
 3.190000000e-08  8.871117022e-01  6.108671693e-01 
 3.390000000e-08  3.521001612e-01  6.799600889e-01 
 3.590000000e-08  7.859573325e-01  4.387102709e-01 
 3.790000000e-08  4.930494638e-01  8.304095368e-01 
 3.990000000e-08  6.181415774e-01  3.238667709e-01 
 4.190000000e-08  6.723326429e-01  8.978093793e-01 
 4.390000000e-08  4.438236296e-01  3.078231507e-01 
 4.590000000e-08  8.256862603e-01  8.586623903e-01 
 4.790000000e-08  3.254939463e-01  3.969361518e-01 
 4.990000000e-08  8.981437303e-01  7.273393052e-01 
 5.190000000e-08  3.055644209e-01  5.594298681e-01 
 5.390000000e-08  8.637242724e-01  5.507075747e-01 
 5.590000000e-08  3.911848061e-01  7.364883723e-01 
 5.790000000e-08  7.347601206e-01  3.914124035e-01 
 5.990000000e-08  5.516585958e-01  8.640157113e-01 
 6.190000000e-08  5.574911913e-01  3.064219140e-01 
 6.390000000e-08  7.294589836e-01  8.966660543e-01 
 6.590000000e-08  3.954569901e-01  3.266887628e-01 
 6.790000000e-08  8.608510341e-01  8.233776525e-01 
 6.990000000e-08  3.067510559e-01  4.455037538e-01 
 7.190000000e-08  8.987421807e-01  6.705591037e-01 
 1.900000000e-09  6.752856240e-01  8.986435274e-01 
 3.900000000e-09  4.957192111e-01  3.029247568e-01 
 5.900000000e-09  7.321977265e-01  8.915271621e-01 
 7.900000000e-09  4.412318093e-01  3.156686319e-01 
 9.900000000e-09  7.836991187e-01  8.725758360e-01 
 1.190000000e-08  3.932430566e-01  3.401128062e-01 
 1.390000000e-08  8.276824104e-01  8.425464341e-01 
 1.590000000e-08  3.537203147e-01  3.752816073e-01 
 1.790000000e-08  8.623447206e-01  8.026542067e-01 
 1.990000000e-08  3.242775111e-01  4.197454555e-01 
 2.190000000e-08  8.862627162e-01  7.545341276e-01 
 2.390000000e-08  3.061287651e-01  4.716564921e-01 
 2.590000000e-08  8.984613991e-01  7.001361983e-01 
 2.790000000e-08  3.000045073e-01  5.288934388e-01 
 2.990000000e-08  8.984469635e-01  6.416646546e-01 
 3.190000000e-08  3.061642290e-01  5.889914283e-01 
 3.390000000e-08  8.862120467e-01  5.814789141e-01 
 3.590000000e-08  3.243571426e-01  6.495563555e-01 
 3.790000000e-08  8.622525320e-01  5.220330367e-01 
 3.990000000e-08  3.538352930e-01  7.080561549e-01 
 4.190000000e-08  8.275650060e-01  4.657113552e-01 
 4.390000000e-08  3.933880236e-01  7.620555383e-01 
 4.590000000e-08  7.835561082e-01  4.148476640e-01 
 4.790000000e-08  4.413962469e-01  8.093271189e-01 
 4.990000000e-08  7.320327829e-01  3.714493383e-01 
 5.190000000e-08  4.959001738e-01  8.479479084e-01 
 5.390000000e-08  6.751035463e-01  3.374087237e-01 
 5.590000000e-08  5.546676218e-01  8.764045100e-01 
 5.790000000e-08  6.150995372e-01  3.140521168e-01 
 5.990000000e-08  6.152892015e-01  8.935080646e-01 
 6.190000000e-08  5.544770436e-01  3.023928855e-01 
 6.390000000e-08  6.752853143e-01  8.986092522e-01 
 6.590000000e-08  4.957196902e-01  3.029264995e-01 
 6.790000000e-08  7.321977723e-01  8.915154359e-01 
 6.990000000e-08  4.412318692e-01  3.156802754e-01 
 7.190000000e-08  7.836991185e-01  8.725716735e-01 
