 time             v(vi)            v(vo)           
 2.790000000e-08  8.853385820e-01  8.040365996e-01 
 2.990000000e-08  3.000198697e-01  4.701771856e-01 
 3.190000000e-08  8.871063500e-01  6.432531212e-01 
 3.390000000e-08  3.521037707e-01  6.478883772e-01 
 3.590000000e-08  7.859544288e-01  4.669441233e-01 
 3.790000000e-08  4.930504547e-01  8.081849966e-01 
 3.990000000e-08  6.181413283e-01  3.379278947e-01 
 4.190000000e-08  6.723320107e-01  8.933859322e-01 
 4.390000000e-08  4.438229389e-01  3.026114060e-01 
 4.590000000e-08  8.256907924e-01  8.734949514e-01 
 4.790000000e-08  3.254945683e-01  3.741675918e-01 
 4.990000000e-08  8.981466846e-01  7.560582162e-01 
 5.190000000e-08  3.055631686e-01  5.272648099e-01 
 5.390000000e-08  8.637239441e-01  5.830035445e-01 
 5.590000000e-08  3.911886861e-01  7.065078540e-01 
 5.790000000e-08  7.347602482e-01  4.158511018e-01 
 5.990000000e-08  5.516581913e-01  8.471227309e-01 
 6.190000000e-08  5.574913745e-01  3.143000140e-01 
 6.390000000e-08  7.294586034e-01  8.988593060e-01 
 6.590000000e-08  3.954609105e-01  3.150776789e-01 
 6.790000000e-08  8.608502431e-01  8.437202159e-01 
 6.990000000e-08  3.067485196e-01  4.184415006e-01 
 7.190000000e-08  8.987406140e-01  7.017224139e-01 
 1.900000000e-09  6.752844732e-01  8.971932929e-01 
 3.900000000e-09  4.957201290e-01  3.010901553e-01 
 5.900000000e-09  7.322015390e-01  8.971789411e-01 
 7.900000000e-09  4.412284635e-01  3.068444459e-01 
 9.900000000e-09  7.836991681e-01  8.850397753e-01 
 1.190000000e-08  3.932413968e-01  3.246495301e-01 
 1.390000000e-08  8.276814224e-01  8.612934468e-01 
 1.590000000e-08  3.537167857e-01  3.537949811e-01 
 1.790000000e-08  8.623417700e-01  8.269199176e-01 
 1.990000000e-08  3.242756106e-01  3.930914294e-01 
 2.190000000e-08  8.862684958e-01  7.832837702e-01 
 2.390000000e-08  3.061218681e-01  4.409259624e-01 
 2.590000000e-08  8.984611713e-01  7.322518541e-01 
 2.790000000e-08  3.000078009e-01  4.953355388e-01 
 2.990000000e-08  8.984466696e-01  6.758212686e-01 
 3.190000000e-08  3.061697085e-01  5.540454908e-01 
 3.390000000e-08  8.862064512e-01  6.163515168e-01 
 3.590000000e-08  3.243568518e-01  6.146329013e-01 
 3.790000000e-08  8.622591086e-01  5.560782995e-01 
 3.990000000e-08  3.538304240e-01  6.746143382e-01 
 4.190000000e-08  8.275673944e-01  4.976294602e-01 
 4.390000000e-08  3.933875704e-01  7.314666979e-01 
 4.590000000e-08  7.835570248e-01  4.433152447e-01 
 4.790000000e-08  4.413977172e-01  7.828348535e-01 
 4.990000000e-08  7.320326154e-01  3.953988131e-01 
 5.190000000e-08  4.959017067e-01  8.266932933e-01 
 5.390000000e-08  6.751044221e-01  3.557509696e-01 
 5.590000000e-08  5.546675503e-01  8.612661791e-01 
 5.790000000e-08  6.150997775e-01  3.260791396e-01 
 5.990000000e-08  6.152891940e-01  8.850650764e-01 
 6.190000000e-08  5.544776374e-01  3.076004771e-01 
 6.390000000e-08  6.752844684e-01  8.971946745e-01 
 6.590000000e-08  4.957172666e-01  3.010901853e-01 
 6.790000000e-08  7.321995962e-01  8.971759932e-01 
 6.990000000e-08  4.412279919e-01  3.068447230e-01 
 7.190000000e-08  7.837007858e-01  8.850402427e-01 
