 time            v(vop)         
 6.75000000e-08  4.51849034e-01 
 6.95000000e-08  2.08884481e-01 
 7.15000000e-08  9.48549543e-02 
 3.50000000e-09  4.09168020e-01 
 5.50000000e-09  1.30387889e-01 
 7.50000000e-09  1.68986780e-01 
 9.50000000e-09  4.46842787e-01 
 1.15000000e-08  4.09094328e-01 
 1.35000000e-08  1.30445625e-01 
 1.55000000e-08  1.68987390e-01 
 1.75000000e-08  4.46913840e-01 
 1.95000000e-08  4.09034083e-01 
 2.15000000e-08  1.30415511e-01 
 2.35000000e-08  1.68987165e-01 
 2.55000000e-08  4.46902107e-01 
 2.75000000e-08  4.09075664e-01 
 2.95000000e-08  1.30416350e-01 
 3.15000000e-08  1.68986553e-01 
 3.35000000e-08  4.46855197e-01 
 3.55000000e-08  4.09090627e-01 
 3.75000000e-08  1.30397854e-01 
 3.95000000e-08  1.68986797e-01 
 4.15000000e-08  4.46842530e-01 
 4.35000000e-08  4.09161721e-01 
 4.55000000e-08  1.30411511e-01 
 4.75000000e-08  1.68986769e-01 
 4.95000000e-08  4.46840707e-01 
 5.15000000e-08  4.09161746e-01 
 5.35000000e-08  1.30410083e-01 
 5.55000000e-08  1.68986348e-01 
 5.75000000e-08  4.46881157e-01 
 5.95000000e-08  4.09068239e-01 
 6.15000000e-08  1.30396085e-01 
 6.35000000e-08  1.68986783e-01 
 6.55000000e-08  4.46842893e-01 
 6.75000000e-08  4.09073233e-01 
 6.95000000e-08  1.30397004e-01 
 7.15000000e-08  1.68987239e-01 
 3.50000000e-09  3.54852952e-01 
 5.50000000e-09  9.21287104e-02 
 7.50000000e-09  2.99792446e-01 
 9.50000000e-09  4.81149809e-01 
 1.15000000e-08  2.02788684e-01 
 1.35000000e-08  1.30304226e-01 
 1.55000000e-08  4.36480592e-01 
 1.75000000e-08  3.90111071e-01 
 1.95000000e-08  1.01261847e-01 
 2.15000000e-08  2.60940267e-01 
 2.35000000e-08  4.87024195e-01 
 2.55000000e-08  2.39423654e-01 
 2.75000000e-08  1.09988391e-01 
 2.95000000e-08  4.07837037e-01 
 3.15000000e-08  4.21549739e-01 
 3.35000000e-08  1.17697979e-01 
 3.55000000e-08  2.23420076e-01 
 3.75000000e-08  4.85250785e-01 
 3.95000000e-08  2.77844112e-01 
 4.15000000e-08  9.66048287e-02 
 4.35000000e-08  3.74647221e-01 
 4.55000000e-08  4.47809092e-01 
 4.75000000e-08  1.40591260e-01 
 4.95000000e-08  1.88040345e-01 
 5.15000000e-08  4.75943509e-01 
 5.35000000e-08  3.16971366e-01 
 5.55000000e-08  9.05654267e-02 
 5.75000000e-08  3.38343086e-01 
 5.95000000e-08  4.67959595e-01 
 6.15000000e-08  1.69418224e-01 
 6.35000000e-08  1.56648233e-01 
 6.55000000e-08  4.59487903e-01 
 6.75000000e-08  3.54738348e-01 
 6.95000000e-08  9.21497767e-02 
 7.15000000e-08  2.99806581e-01 
 3.50000000e-09  2.94165005e-01 
 5.50000000e-09  1.03766596e-01 
 7.50000000e-09  4.25177697e-01 
 9.50000000e-09  3.69694251e-01 
 1.15000000e-08  9.03769075e-02 
 1.35000000e-08  3.59878078e-01 
 1.55000000e-08  4.33066174e-01 
 1.75000000e-08  1.07294723e-01 
 1.95000000e-08  2.83776108e-01 
 2.15000000e-08  4.74228565e-01 
 2.35000000e-08  1.51916624e-01 
 2.55000000e-08  2.08413520e-01 
 2.75000000e-08  4.87117658e-01 
 2.95000000e-08  2.17618431e-01 
 3.15000000e-08  1.45184330e-01 
 3.35000000e-08  4.69934311e-01 
 3.55000000e-08  2.94164212e-01 
 3.75000000e-08  1.03757560e-01 
 3.95000000e-08  4.25268806e-01 
 4.15000000e-08  3.69839201e-01 
 4.35000000e-08  9.03769489e-02 
 4.55000000e-08  3.59879687e-01 
 4.75000000e-08  4.33050662e-01 
 4.95000000e-08  1.07294483e-01 
 5.15000000e-08  2.83777263e-01 
 5.35000000e-08  4.74225739e-01 
 5.55000000e-08  1.52012837e-01 
 5.75000000e-08  2.08414228e-01 
 5.95000000e-08  4.87124577e-01 
 6.15000000e-08  2.17609777e-01 
 6.35000000e-08  1.45184320e-01 
 6.55000000e-08  4.69920938e-01 
 6.75000000e-08  2.94165002e-01 
 6.95000000e-08  1.03766419e-01 
 7.15000000e-08  4.25203170e-01 
 3.50000000e-09  2.32751965e-01 
 5.50000000e-09  1.61959453e-01 
 7.50000000e-09  4.85899454e-01 
 9.50000000e-09  1.96596603e-01 
 1.15000000e-08  1.94149880e-01 
 1.35000000e-08  4.86344205e-01 
 1.55000000e-08  1.64153580e-01 
 1.75000000e-08  2.29822963e-01 
 1.95000000e-08  4.79245410e-01 
 2.15000000e-08  1.36445907e-01 
 2.35000000e-08  2.67803906e-01 
 2.55000000e-08  4.64822526e-01 
 2.75000000e-08  1.14485737e-01 
 2.95000000e-08  3.06769893e-01 
 3.15000000e-08  4.43437578e-01 
 3.35000000e-08  9.93036880e-02 
 3.55000000e-08  3.44777480e-01 
 3.75000000e-08  4.16401323e-01 
 3.95000000e-08  9.14753361e-02 
 4.15000000e-08  3.80637623e-01 
 4.35000000e-08  3.84274261e-01 
 4.55000000e-08  9.12519129e-02 
 4.75000000e-08  4.13041020e-01 
 4.95000000e-08  3.48244116e-01 
 5.15000000e-08  9.86106008e-02 
 5.35000000e-08  4.40788376e-01 
 5.55000000e-08  3.10287547e-01 
 5.75000000e-08  1.13356863e-01 
 5.95000000e-08  4.62642653e-01 
 6.15000000e-08  2.71129400e-01 
 6.35000000e-08  1.34674977e-01 
 6.55000000e-08  4.77880237e-01 
 6.75000000e-08  2.32751830e-01 
 6.95000000e-08  1.61959398e-01 
 7.15000000e-08  4.85894177e-01 
 3.50000000e-09  1.77084360e-01 
 5.50000000e-09  2.51987138e-01 
 7.50000000e-09  4.53069460e-01 
 9.50000000e-09  9.38774924e-02 
 1.15000000e-08  4.00098227e-01 
 1.35000000e-08  3.26167445e-01 
 1.55000000e-08  1.25182409e-01 
 1.75000000e-08  4.83376802e-01 
 1.95000000e-08  1.77194028e-01 
 2.15000000e-08  2.51985059e-01 
 2.35000000e-08  4.53067311e-01 
 2.55000000e-08  9.39089317e-02 
 2.75000000e-08  4.00091382e-01 
 2.95000000e-08  3.26262220e-01 
 3.15000000e-08  1.25242849e-01 
 3.35000000e-08  4.83377723e-01 
 3.55000000e-08  1.77186450e-01 
 3.75000000e-08  2.51954765e-01 
 3.95000000e-08  4.53070296e-01 
 4.15000000e-08  9.39100093e-02 
 4.35000000e-08  4.00110522e-01 
 4.55000000e-08  3.26254814e-01 
 4.75000000e-08  1.25251783e-01 
 4.95000000e-08  4.83376328e-01 
 5.15000000e-08  1.77116895e-01 
 5.35000000e-08  2.52180547e-01 
 5.55000000e-08  4.53097724e-01 
 5.75000000e-08  9.39094521e-02 
 5.95000000e-08  4.00153646e-01 
 6.15000000e-08  3.26242222e-01 
 6.35000000e-08  1.25182701e-01 
 6.55000000e-08  4.83377754e-01 
 6.75000000e-08  1.77186527e-01 
 6.95000000e-08  2.51948902e-01 
 7.15000000e-08  4.52952082e-01 
 3.50000000e-09  1.32307642e-01 
 5.50000000e-09  3.51283068e-01 
 7.50000000e-09  3.41940230e-01 
 9.50000000e-09  1.39246038e-01 
 1.15000000e-08  4.85434783e-01 
 1.35000000e-08  1.11514280e-01 
 1.55000000e-08  3.86484961e-01 
 1.75000000e-08  3.03593687e-01 
 1.95000000e-08  1.67470717e-01 
 2.15000000e-08  4.77006533e-01 
 2.35000000e-08  9.75813903e-02 
 2.55000000e-08  4.18072639e-01 
 2.75000000e-08  2.64625277e-01 
 2.95000000e-08  2.00449058e-01 
 3.15000000e-08  4.61419142e-01 
 3.35000000e-08  9.10897438e-02 
 3.55000000e-08  4.44803580e-01 
 3.75000000e-08  2.26414623e-01 
 3.95000000e-08  2.36438684e-01 
 4.15000000e-08  4.39179409e-01 
 4.35000000e-08  9.21978088e-02 
 4.55000000e-08  4.65549731e-01 
 4.75000000e-08  1.90979156e-01 
 4.95000000e-08  2.74608672e-01 
 5.15000000e-08  4.11063393e-01 
 5.35000000e-08  1.00867038e-01 
 5.55000000e-08  4.79561784e-01 
 5.75000000e-08  1.59033472e-01 
 5.95000000e-08  3.13323920e-01 
 6.15000000e-08  3.78259255e-01 
 6.35000000e-08  1.16856095e-01 
 6.55000000e-08  4.86280163e-01 
 6.75000000e-08  1.32253336e-01 
 6.95000000e-08  3.51096168e-01 
 7.15000000e-08  3.41962238e-01 
 3.50000000e-09  1.02584425e-01 
 5.50000000e-09  4.34327733e-01 
 7.50000000e-09  2.05338793e-01 
 9.50000000e-09  2.97467360e-01 
 1.15000000e-08  3.57166560e-01 
 1.35000000e-08  1.55283603e-01 
 1.55000000e-08  4.68626299e-01 
 1.75000000e-08  9.09572652e-02 
 1.95000000e-08  4.74503356e-01 
 2.15000000e-08  1.42675219e-01 
 2.35000000e-08  3.72160919e-01 
 2.55000000e-08  2.80610422e-01 
 2.75000000e-08  2.21261124e-01 
 2.95000000e-08  4.23261956e-01 
 3.15000000e-08  1.09435663e-01 
 3.35000000e-08  4.86574229e-01 
 3.55000000e-08  1.02584362e-01 
 3.75000000e-08  4.34327602e-01 
 3.95000000e-08  2.05327050e-01 
 4.15000000e-08  2.97495675e-01 
 4.35000000e-08  3.57286212e-01 
 4.55000000e-08  1.55282123e-01 
 4.75000000e-08  4.68626294e-01 
 4.95000000e-08  9.09573299e-02 
 5.15000000e-08  4.74503393e-01 
 5.35000000e-08  1.42647204e-01 
 5.55000000e-08  3.72154932e-01 
 5.75000000e-08  2.80619183e-01 
 5.95000000e-08  2.21416253e-01 
 6.15000000e-08  4.23180558e-01 
 6.35000000e-08  1.09552261e-01 
 6.55000000e-08  4.86575734e-01 
 6.75000000e-08  1.02584300e-01 
 6.95000000e-08  4.34327484e-01 
 7.15000000e-08  2.05338237e-01 
 3.50000000e-09  9.09801249e-02 
 5.50000000e-09  4.81033887e-01 
 7.50000000e-09  1.08761186e-01 
 9.50000000e-09  4.48778776e-01 
 1.15000000e-08  1.54194718e-01 
 1.35000000e-08  3.92156957e-01 
 1.55000000e-08  2.20299876e-01 
 1.75000000e-08  3.20086722e-01 
 1.95000000e-08  2.96777047e-01 
 2.15000000e-08  2.43339814e-01 
 2.35000000e-08  3.72120335e-01 
 2.55000000e-08  1.73053296e-01 
 2.75000000e-08  4.34530841e-01 
 2.95000000e-08  1.20587862e-01 
 3.15000000e-08  4.74612454e-01 
 3.35000000e-08  9.34162371e-02 
 3.55000000e-08  4.86403668e-01 
 3.75000000e-08  9.61123875e-02 
 3.95000000e-08  4.68280868e-01 
 4.15000000e-08  1.28388456e-01 
 4.35000000e-08  4.22963916e-01 
 4.55000000e-08  1.85091423e-01 
 4.75000000e-08  3.57566850e-01 
 4.95000000e-08  2.58072015e-01 
 5.15000000e-08  2.81698816e-01 
 5.35000000e-08  3.35396860e-01 
 5.55000000e-08  2.06518976e-01 
 5.75000000e-08  4.05371656e-01 
 5.95000000e-08  1.44108869e-01 
 6.15000000e-08  4.57787941e-01 
 6.35000000e-08  1.03357410e-01 
 6.55000000e-08  4.84254421e-01 
 6.75000000e-08  9.09779412e-02 
 6.95000000e-08  4.81025226e-01 
 7.15000000e-08  1.08770136e-01 
