 time            v(vop)         
 5.80500000e-08  4.40091534e-01 
 6.00500000e-08  4.40343416e-01 
 6.20500000e-08  1.59885175e-01 
 6.40500000e-08  1.59626999e-01 
 6.60500000e-08  4.40094956e-01 
 6.80500000e-08  4.40343907e-01 
 7.00500000e-08  1.59880011e-01 
 7.20500000e-08  1.59634201e-01 
 7.40500000e-08  4.40092420e-01 
 7.60500000e-08  4.40340177e-01 
 4.05000000e-09  3.93380195e-01 
 6.05000000e-09  1.10642411e-01 
 8.05000000e-09  2.80475358e-01 
 1.00500000e-08  4.96945634e-01 
 1.20500000e-08  2.42654648e-01 
 1.40500000e-08  1.25404080e-01 
 1.60500000e-08  4.25451569e-01 
 1.80500000e-08  4.25625208e-01 
 2.00500000e-08  1.25510061e-01 
 2.20500000e-08  2.42420878e-01 
 2.40500000e-08  4.96921233e-01 
 2.60500000e-08  2.80708551e-01 
 2.80500000e-08  1.10578114e-01 
 3.00500000e-08  3.93179128e-01 
 3.20500000e-08  4.53042150e-01 
 3.40500000e-08  1.47081174e-01 
 3.60500000e-08  2.06598015e-01 
 3.80500000e-08  4.89332658e-01 
 4.00500000e-08  3.19497079e-01 
 4.20500000e-08  1.03031379e-01 
 4.40500000e-08  3.57326645e-01 
 4.60500000e-08  4.74573252e-01 
 4.80500000e-08  1.74529250e-01 
 5.00500000e-08  1.74343056e-01 
 5.20500000e-08  4.74465634e-01 
 5.40500000e-08  3.57549829e-01 
 5.60500000e-08  1.03056052e-01 
 5.80500000e-08  3.19275025e-01 
 6.00500000e-08  4.89400537e-01 
 6.20500000e-08  2.06801390e-01 
 6.40500000e-08  1.46937095e-01 
 6.60500000e-08  4.52894949e-01 
 6.80500000e-08  3.93379728e-01 
 7.00500000e-08  1.10645848e-01 
 7.20500000e-08  2.80469981e-01 
 7.40500000e-08  4.96945968e-01 
 7.60500000e-08  2.42647188e-01 
 4.05000000e-09  3.38536646e-01 
 6.05000000e-09  1.06326806e-01 
 8.05000000e-09  4.09659322e-01 
 1.00500000e-08  4.09715326e-01 
 1.20500000e-08  1.06337126e-01 
 1.40500000e-08  3.38474482e-01 
 1.60500000e-08  4.64180625e-01 
 1.80500000e-08  1.35830112e-01 
 2.00500000e-08  2.61424203e-01 
 2.20500000e-08  4.93650665e-01 
 2.40500000e-08  1.90312604e-01 
 2.60500000e-08  1.90261633e-01 
 2.80500000e-08  4.93640258e-01 
 3.00500000e-08  2.61500785e-01 
 3.20500000e-08  1.35800555e-01 
 3.40500000e-08  4.64147065e-01 
 3.60500000e-08  3.38537145e-01 
 3.80500000e-08  1.06327609e-01 
 4.00500000e-08  4.09663364e-01 
 4.20500000e-08  4.09716088e-01 
 4.40500000e-08  1.06336819e-01 
 4.60500000e-08  3.38479248e-01 
 4.80500000e-08  4.64181551e-01 
 5.00500000e-08  1.35838790e-01 
 5.20500000e-08  2.61429368e-01 
 5.40500000e-08  4.93650508e-01 
 5.60500000e-08  1.90316017e-01 
 5.80500000e-08  1.90260852e-01 
 6.00500000e-08  4.93640683e-01 
 6.20500000e-08  2.61502243e-01 
 6.40500000e-08  1.35801934e-01 
 6.60500000e-08  4.64141725e-01 
 6.80500000e-08  3.38536830e-01 
 7.00500000e-08  1.06327323e-01 
 7.20500000e-08  4.09658641e-01 
 7.40500000e-08  4.09712453e-01 
 7.60500000e-08  1.06333896e-01 
 4.05000000e-09  2.80604553e-01 
 6.05000000e-09  1.47775155e-01 
 8.05000000e-09  4.88499473e-01 
 1.00500000e-08  2.42738171e-01 
 1.20500000e-08  1.75095322e-01 
 1.40500000e-08  4.96017954e-01 
 1.60500000e-08  2.07066521e-01 
 1.80500000e-08  2.07190442e-01 
 2.00500000e-08  4.96002320e-01 
 2.20500000e-08  1.74974519e-01 
 2.40500000e-08  2.42886511e-01 
 2.60500000e-08  4.88454116e-01 
 2.80500000e-08  1.47681768e-01 
 3.00500000e-08  2.80751737e-01 
 3.20500000e-08  4.73668880e-01 
 3.40500000e-08  1.26240829e-01 
 3.60500000e-08  3.19371814e-01 
 3.80500000e-08  4.52200121e-01 
 4.00500000e-08  1.11476935e-01 
 4.20500000e-08  3.57242242e-01 
 4.40500000e-08  4.24885274e-01 
 4.60500000e-08  1.03958963e-01 
 4.80500000e-08  3.92909599e-01 
 5.00500000e-08  3.92776871e-01 
 5.20500000e-08  1.03975721e-01 
 5.40500000e-08  4.25016102e-01 
 5.60500000e-08  3.57092533e-01 
 5.80500000e-08  1.11522987e-01 
 6.00500000e-08  4.52295235e-01 
 6.20500000e-08  3.19218010e-01 
 6.40500000e-08  1.26310868e-01 
 6.60500000e-08  4.73734007e-01 
 6.80500000e-08  2.80603596e-01 
 7.00500000e-08  1.47771452e-01 
 7.20500000e-08  4.88501690e-01 
 7.40500000e-08  2.42738178e-01 
 7.60500000e-08  1.75089753e-01 
 4.05000000e-09  2.24614956e-01 
 6.05000000e-09  2.24999138e-01 
 8.05000000e-09  4.81415068e-01 
 1.00500000e-08  1.18397293e-01 
 1.20500000e-08  3.75364901e-01 
 1.40500000e-08  3.74982320e-01 
 1.60500000e-08  1.18562924e-01 
 1.80500000e-08  4.81579055e-01 
 2.00500000e-08  2.24611982e-01 
 2.20500000e-08  2.24999679e-01 
 2.40500000e-08  4.81414996e-01 
 2.60500000e-08  1.18398585e-01 
 2.80500000e-08  3.75360386e-01 
 3.00500000e-08  3.74980721e-01 
 3.20500000e-08  1.18559334e-01 
 3.40500000e-08  4.81578117e-01 
 3.60500000e-08  2.24621636e-01 
 3.80500000e-08  2.24996728e-01 
 4.00500000e-08  4.81414996e-01 
 4.20500000e-08  1.18401980e-01 
 4.40500000e-08  3.75362879e-01 
 4.60500000e-08  3.74981414e-01 
 4.80500000e-08  1.18560586e-01 
 5.00500000e-08  4.81580552e-01 
 5.20500000e-08  2.24620512e-01 
 5.40500000e-08  2.24993407e-01 
 5.60500000e-08  4.81417002e-01 
 5.80500000e-08  1.18400450e-01 
 6.00500000e-08  3.75363431e-01 
 6.20500000e-08  3.74981684e-01 
 6.40500000e-08  1.18561702e-01 
 6.60500000e-08  4.81574350e-01 
 6.80500000e-08  2.24612384e-01 
 7.00500000e-08  2.24994878e-01 
 7.20500000e-08  4.81417184e-01 
 7.40500000e-08  1.18399226e-01 
 7.60500000e-08  3.75358802e-01 
 4.05000000e-09  1.75410147e-01 
 6.05000000e-09  3.19546083e-01 
 8.05000000e-09  3.92033646e-01 
 1.00500000e-08  1.27364744e-01 
 1.20500000e-08  4.95010436e-01 
 1.40500000e-08  1.48303907e-01 
 1.60500000e-08  3.57199633e-01 
 1.80500000e-08  3.56518801e-01 
 2.00500000e-08  1.48752886e-01 
 2.20500000e-08  4.94938648e-01 
 2.40500000e-08  1.27025278e-01 
 2.60500000e-08  3.92667811e-01 
 2.80500000e-08  3.18841872e-01 
 3.00500000e-08  1.75979031e-01 
 3.20500000e-08  4.87376851e-01 
 3.40500000e-08  1.12389944e-01 
 3.60500000e-08  4.24556065e-01 
 3.80500000e-08  2.80424968e-01 
 4.00500000e-08  2.07935964e-01 
 4.20500000e-08  4.72610871e-01 
 4.40500000e-08  1.04965282e-01 
 4.60500000e-08  4.51672206e-01 
 4.80500000e-08  2.42777794e-01 
 5.00500000e-08  2.43453647e-01 
 5.20500000e-08  4.51211612e-01 
 5.40500000e-08  1.05038964e-01 
 5.60500000e-08  4.72949312e-01 
 5.80500000e-08  2.07311955e-01 
 6.00500000e-08  2.81140793e-01 
 6.20500000e-08  4.24006717e-01 
 6.40500000e-08  1.12601626e-01 
 6.60500000e-08  4.87589137e-01 
 6.80500000e-08  1.75404112e-01 
 7.00500000e-08  3.19545206e-01 
 7.20500000e-08  3.92035538e-01 
 7.40500000e-08  1.27369267e-01 
 7.60500000e-08  4.95009698e-01 
 4.05000000e-09  1.37250573e-01 
 6.05000000e-09  4.08969896e-01 
 8.05000000e-09  2.61359680e-01 
 1.00500000e-08  2.62394714e-01 
 1.20500000e-08  4.08092320e-01 
 1.40500000e-08  1.37837012e-01 
