 time            v(vop)         
 7.35000000e-08  3.81327579e-01 
 7.55000000e-08  9.56262369e-02 
 3.50000000e-09  2.50679145e-01 
 5.50000000e-09  1.52281813e-01 
 7.50000000e-09  4.76654246e-01 
 9.50000000e-09  2.14461492e-01 
 1.15000000e-08  1.81498324e-01 
 1.35000000e-08  4.80400871e-01 
 1.55000000e-08  1.81091128e-01 
 1.75000000e-08  2.14774467e-01 
 1.95000000e-08  4.76779921e-01 
 2.15000000e-08  1.51848693e-01 
 2.35000000e-08  2.50853073e-01 
 2.55000000e-08  4.65910869e-01 
 2.75000000e-08  1.27865419e-01 
 2.95000000e-08  2.88334460e-01 
 3.15000000e-08  4.48222943e-01 
 3.35000000e-08  1.10075189e-01 
 3.55000000e-08  3.25786179e-01 
 3.75000000e-08  4.24376557e-01 
 3.95000000e-08  9.91545245e-02 
 4.15000000e-08  3.61814478e-01 
 4.35000000e-08  3.95278966e-01 
 4.55000000e-08  9.55258049e-02 
 4.75000000e-08  3.94985361e-01 
 4.95000000e-08  3.62021823e-01 
 5.15000000e-08  9.93184846e-02 
 5.35000000e-08  4.24068324e-01 
 5.55000000e-08  3.25908377e-01 
 5.75000000e-08  1.10376548e-01 
 5.95000000e-08  4.47939022e-01 
 6.15000000e-08  2.88313476e-01 
 6.35000000e-08  1.28264457e-01 
 6.55000000e-08  4.65700569e-01 
 6.75000000e-08  2.50682464e-01 
 6.95000000e-08  1.52281923e-01 
 7.15000000e-08  4.76654260e-01 
 7.35000000e-08  2.14461492e-01 
 7.55000000e-08  1.81498324e-01 
 3.50000000e-09  1.96040323e-01 
 5.50000000e-09  2.34855091e-01 
 7.50000000e-09  4.55997077e-01 
 9.50000000e-09  1.04123712e-01 
 1.15000000e-08  3.80175511e-01 
 1.35000000e-08  3.41967894e-01 
 1.55000000e-08  1.20415685e-01 
 1.75000000e-08  4.71660109e-01 
 1.95000000e-08  1.96018458e-01 
 2.15000000e-08  2.34854957e-01 
 2.35000000e-08  4.55987183e-01 
 2.55000000e-08  1.04123303e-01 
 2.75000000e-08  3.80172257e-01 
 2.95000000e-08  3.41972762e-01 
 3.15000000e-08  1.20422805e-01 
 3.35000000e-08  4.71660106e-01 
 3.55000000e-08  1.96019775e-01 
 3.75000000e-08  2.34854967e-01 
 3.95000000e-08  4.55987160e-01 
 4.15000000e-08  1.04121782e-01 
 4.35000000e-08  3.80175511e-01 
 4.55000000e-08  3.41967894e-01 
 4.75000000e-08  1.20415685e-01 
 4.95000000e-08  4.71660109e-01 
 5.15000000e-08  1.96018458e-01 
 5.35000000e-08  2.34854961e-01 
 5.55000000e-08  4.55998728e-01 
 5.75000000e-08  1.04123724e-01 
